"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","beta_lo_95","beta_hi_95","beta_covered","R0_lo_95","R0_hi_95","R0_covered","cv_beta","accept_rate","epsilon","n_unique_frac"
3525,"ABC",TRUE,"beta",6227,0.1833949,11.606041,0.39506066,0.453481193023904,14.7877373758315,2.23687470408427,2.56765786158796,14.7877374066522,3.12637362637363,7.85164642914794,28.9367913386059,0.977740772972766,20,25,5,115,149,29.5652171342155,0,67.307,67.075,1861,1862,0.146036783153119,1.21993914581268,1,0.826875513499751,6.9074228139814,1,0.684029955378728,0.161666666666667,10.0088175411199,0.161333333333333
7879,"ABC",TRUE,"beta",5588,0.18020758,19.273281,0.22949857,0.209707245239653,8.62372461584836,1.33509957345194,1.21996426238839,8.62372464696551,2.67307692307692,4.80527411711958,50.5932024734631,0.939688363349492,3,6,3,53,51,3.77358483446066,0,65.3700000000001,65.139,1701,1702,0.0618072963782901,0.40338979050032,1,0.35956169587842,2.34670541621171,1,0.438709650884354,0.0703333333333333,5.09556206391922,0.0626666666666667
16441,"ABC",TRUE,"beta",6790,0.2611193,7.6740437,0.6085969,0.821109143015457,34.918390590927,2.54140961175532,3.42882894796154,34.9183906345624,3.06593406593407,10.0225021551781,17.0610822810013,0.990562876955611,11,15,4,219,280,27.8538811513521,0,70.29,70.0350000000001,2211,2212,0.157778114100031,7.13675440504099,1,0.658857801770671,29.8020187774671,1,1.31278492986618,0.390666666666667,15.3429906679683,0.4
16296,"ABC",TRUE,"beta",8680,0.062903225,6.156307,0.15764776,0.138754894009427,11.9842272866615,1.50899828992122,1.3281565039581,11.9842273547387,4.11263736263736,7.82342916859634,44.5676740227501,0.954943672025834,3,2,1,76,71,6.57894728185596,0,84.414,84.1150000000001,1615,1616,0.0646216783157072,0.202521215380475,1,0.618556217165668,1.93852527737726,1,0.267955130931096,0.0293333333333333,8.02597431694518,0.0266666666666667
12566,"ABC",TRUE,"beta",7201,0.05832523,8.849627,0.21987411,0.225895422005452,2.73852704989559,2.18217433793084,2.24193377272274,2.73852706109561,2.90934065934066,5.91120188221547,27.0731598709105,0.976374936563569,49,47,2,102,102,0,0,73.1189999999999,72.866,1594,1595,0.120655861282348,0.339206664407831,1,1.19746760640114,3.3665085822332,1,0.248477091032895,0.0413333333333333,9.49053316627784,0.0406666666666667
5252,"ABC",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,0.297930427873715,10.6880638391404,1.09740682066441,1.21469836266787,10.6880638691097,2.7032967032967,5.24980376399343,40.4801251961136,0.966626887547154,5,4,1,94,83,11.7021275350838,0,75.232,74.962,1746,1747,0.0083087645326847,0.896783393925333,1,0.0338758372069435,3.65629428334381,1,0.638068699867864,0.135333333333333,6.70189820576526,0.119333333333333
19393,"ABC",TRUE,"beta",9579,0.031422906,13.178154,0.15623654,0.168074586730597,7.57700257239869,1.34473641820783,1.44662713185957,7.57700261526113,4.26648351648352,5.80852915883281,50.9774559710891,0.876420482641482,125,74,51,40,43,7.4999998125,0,117.095,116.665,1655,1656,0.0570682245797023,0.201332228652342,1,0.49118932046747,1.7328774691743,1,0.182589669484652,0.0243333333333333,5.19860241151091,0.0193333333333333
16796,"ABC",TRUE,"beta",8831,0.06647039,20.1529,0.267366,0.303640122126838,13.5672157234525,3.42482300482534,3.88947613177431,13.567215770235,4.82967032967033,8.97830107035235,39.1805635971019,0.970031939657375,61,55,6,123,139,13.0081299755437,0,126.185,125.745,1736,1737,0.153198871739126,0.537408868874968,1,1.96239993209849,6.88393534376156,1,0.309538746271395,0.0823333333333333,12.2731749835087,0.078
8094,"ABC",TRUE,"beta",7643,0.05534476,12.126341,0.13486674,0.121482756503189,9.92385772620647,1.07105608825963,0.964766005104763,9.92385779052368,2.67857142857143,3.91425964537722,72.3130382208712,0.861414952577969,2,5,3,30,35,16.6666661111111,0,84.005,83.711,1595,1596,0.0215364876490883,0.150515661757682,1,0.171033912559052,1.19533337799959,1,0.22246342509077,0.027,2.88766322501411,0.0273333333333333
322,"ABC",TRUE,"beta",5883,0.03535611,13.114808,0.6448979,0.643899266074133,0.154851477159236,3.70976923653057,3.7040246040597,0.154851477357624,2.45054945054945,5.67527895427099,21.4072341384884,0.984500025312234,47,44,3,137,158,15.328467041398,0,77.294,77.038,2016,2017,0.345136693169694,1.22771966254387,1,1.98539565211613,7.06244606346048,1,0.321829334936647,0.155333333333333,10.5637975501861,0.147333333333333
9923,"ABC",TRUE,"beta",7924,0.09704695,9.533424,0.17138982,0.159435235463182,6.97508432360078,1.27978329308696,1.19051732871395,6.97508435884777,3.07142857142857,5.41315045072625,46.1621746342219,0.957302863309967,2,2,0,75,84,11.99999984,0,76.31,76.033,1593,1594,0.0213260151257787,0.223670357476733,1,0.15924328449666,1.67016679670654,1,0.288775801269642,0.028,6.43553194604544,0.0253333333333333
7459,"ABC",TRUE,"beta",5471,0.030890148,13.0361805,0.32341215,0.341102333819055,5.46985750670035,1.96897339611407,2.07667343555936,5.4698575208353,2.75,4.9903753519997,34.5087021048331,0.956963052132953,76,64,12,64,61,4.68749992675781,0,65.29,65.075,1763,1764,0.208520911544459,0.425025798150064,1,1.26950124590092,2.5876099250434,1,0.171040390848252,0.056,6.04994323831333,0.0386666666666667
19024,"ABC",TRUE,"beta",7292,0.15277016,12.522949,0.77110666,0.929356260309716,20.5224008964586,3.51579275358103,4.23731783809527,20.5224009172356,4.12637362637363,10.6698713134767,22.7684137368538,0.978572885194268,25,23,2,184,215,16.8478259953923,0,92.5020000000001,92.187,2212,2213,0.30712293325786,3.10588835269588,1,1.4002999056013,14.1610237990162,1,0.644587778012279,0.351333333333333,14.3181309403977,0.318
17553,"ABC",TRUE,"beta",9441,0.10020125,19.807846,0.78594595,1.00638906520307,28.0481265820621,4.3020662723601,5.50871526761115,28.0481266112295,5.06318681318681,11.6155210675342,30.103275319882,0.978619366854303,38,35,3,202,226,11.8811880599941,0,162.586,162.017,2304,2305,0.402896174938871,5.26798868907668,1,2.20535018402654,28.8356170834029,1,0.911501364542671,0.368333333333333,16.2320044058941,0.359333333333333
9119,"ABC",TRUE,"beta",8648,0.16339038,12.158752,0.2592331,0.289243765884506,11.5767106008991,2.22480958722436,2.48236935555192,11.5767106403531,3.06043956043956,6.4752275194445,28.0484463549117,0.98966411436611,31,23,8,138,149,7.97101443499265,0,97.1419999999999,96.788,1720,1721,0.0984460669317082,0.743865306803678,1,0.84489115600668,6.38405614938992,1,0.483041754937701,0.107666666666667,12.6620040338742,0.105333333333333
16421,"ABC",TRUE,"beta",6554,0.11168752,20.832047,0.9568296,1.21595388872943,27.0815502006431,4.49150321004864,5.70787190791271,27.081550222917,5.12637362637363,11.4162020974434,29.4656212778205,0.952419336773649,35,29,6,132,159,20.4545452995868,0,110.634,110.245,2422,2423,0.440197452179883,6.34372378082565,1,2.06635358011623,29.7784012171449,1,1.01405677433381,0.446333333333333,11.331561486145,0.441333333333333
16060,"ABC",TRUE,"beta",6916,0.10005784,13.408645,0.28923443,0.315014082624335,8.91306492633141,1.38644958626692,1.510024738489,8.91306495071878,2.84065934065934,5.21778446519926,38.3369569460146,0.959604265701659,20,59,39,60,63,4.99999991666667,0,79.2670000000001,78.999,1759,1760,0.134837500508103,0.413640057790256,1,0.646345584765706,1.9827898324094,1,0.245024390137267,0.0713333333333333,6.11920728544129,0.0593333333333333
10120,"ABC",TRUE,"beta",7876,0.14029965,20.822979,0.68858665,0.996075363583328,44.6550500415274,4.6361257476874,6.70639002331188,44.6550500967457,5.09065934065934,12.0840690694288,34.2519251780486,0.96652453578199,35,32,3,162,196,20.9876541914342,0,132.815,132.329,2398,2399,0.297144535782532,14.6226822508232,1,2.00061885185549,98.4517978721964,1,1.40668620433988,0.498333333333333,13.4540794091329,0.468
19055,"ABC",TRUE,"beta",6940,0.12752162,16.70288,0.45927727,0.621449659919941,35.3103452227969,4.8072596457943,6.50471962617641,35.3103452923342,4.34065934065934,10.0878013592525,25.0271322053981,0.971354634959924,31,29,2,160,179,11.8749999257812,0,104.422,104.055,2143,2144,0.206449362408348,3.3546634415337,1,2.16090748145584,35.1132948245106,1,0.949400468546981,0.304,12.5446981051538,0.29
3649,"ABC",TRUE,"beta",9852,0.048010558,5.3341126,1.001591,1.04101043606106,3.9356819322163,4.14897076349453,4.31226105636935,3.93568193519713,2.98076923076923,11.2810012415117,9.20845567451203,0.993012879707833,19,17,2,488,503,3.07377048550457,0,111.634,111.234,2242,2243,0.54777239938709,1.8885423424305,1,2.26908156134219,7.82306047514964,1,0.326691200966401,0.219666666666667,27.0936744979746,0.226
3941,"ABC",TRUE,"beta",8602,0.14938386,11.177471,0.38998368,0.410152706519008,5.1717616663574,1.86597624570251,1.96248009012855,5.17176167684728,2.91483516483516,6.222742761237,29.0818834291568,0.985545512307936,29,21,8,133,140,5.26315785516423,0,93.182,92.8429999999998,1841,1842,0.124226545731817,0.837022185040859,1,0.594393548522973,4.00494583366221,1,0.404958670303563,0.130333333333333,12.2328574829351,0.114
17880,"ABC",TRUE,"beta",6904,0.025057938,17.678532,0.24482584,0.256653000569377,4.83084649931898,2.5810831318876,2.7057712965182,4.83084651717911,3.77197802197802,6.30693844329184,37.8853379529336,0.961709612079078,89,87,2,80,89,11.249999859375,0,91.2520000000002,90.9189999999999,1653,1654,0.195883015930553,0.364963009097167,1,2.06510206701066,3.84763253153195,1,0.162362724742284,0.0446666666666667,8.41887596579689,0.0426666666666667
16675,"ABC",TRUE,"beta",8083,0.18767785,10.562332,0.7344563,1.03141715818517,40.4327470240023,4.43880282383885,6.2335327429395,40.4327470699447,4.5,13.6047018375234,18.1451932195789,0.980155735922225,18,16,2,267,329,23.2209736958016,0,101.718,101.336,2298,2299,0.312222797633097,3.99272652596968,1,1.8869678642564,24.130674320978,1,0.757456414383433,0.436666666666667,18.3431844994924,0.417333333333333
