"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
8058,"DE",TRUE,"beta",8498,0.05754295,14.426662,0.32399452,0.308531730528002,4.77254659253879,1.51257056097616,1.44038242598574,4.77254660411387,3.43406593406593,5.4857457645617,45.945456670016,0.944948731295691,39,67,28,59,59,0,0,137.931,137.494,490,1471,0,27.7115384615385
14695,"DE",TRUE,"beta",5153,0.09217931,20.50277,0.27471235,0.266738929182988,2.90246171604139,2.63908211720379,2.56248376881823,2.90246172550705,3.15659340659341,5.5214367456545,44.0878736574917,0.947033731224235,56,56,0,59,57,3.38983045101982,0,69.208,68.966,510,1531,0,25.2893772893773
8248,"DE",TRUE,"beta",9798,0.049295776,5.9431705,0.41691208,0.429810318778244,3.09375510234841,3.73290521759431,3.84839216350647,3.09375510894027,2.06043956043956,6.25730342510623,13.3907771785539,0.995855619223267,31,28,3,325,322,0.923076920236686,0,72.992,72.705,410,1231,0,35.6657509157509
8182,"DE",TRUE,"beta",5116,0.14953089,9.52734,0.3639309,0.353872702028293,2.76376585337186,2.64976316157545,2.57652991191937,2.76376585992304,1.99725274725275,4.97438493630172,18.5199962536306,0.983428794455036,27,33,6,104,107,2.8846153568787,0,77.556,77.304,830,2491,0,18.496336996337
11983,"DE",TRUE,"beta",6862,0.12066453,6.99318,0.60617894,0.617985097040899,1.94763563073024,4.11894012496002,4.19916207057453,1.94763563347037,1.95054945054945,6.08276253029822,13.2497745032358,0.993613088032147,20,17,3,251,265,5.57768922080602,0,79.603,79.3,770,2311,0,23.540293040293
4699,"DE",TRUE,"beta",6922,0.019791968,12.574911,0.6018029,0.630976182577467,4.84764738238892,3.58588025636835,3.75971108704064,4.84764738909226,3.02197802197802,7.34996449120525,22.6480363205426,0.982823731409983,47,47,0,153,172,12.4183005724294,0,56.485,56.276,410,1231,0,33.0631868131868
7924,"DE",TRUE,"beta",6621,0.23259327,9.786703,0.63472605,0.635654951383402,0.146346818747717,2.69391474854609,2.69785720708657,0.146346818923946,1.88461538461538,5.50174797398343,20.5961187699894,0.991714753581015,15,14,1,192,187,2.6041666531033,0,72.048,71.757,690,2071,0,26.3443223443223
9075,"DE",TRUE,"beta",7840,0.20114796,9.05745,0.22369115,0.216339982928643,3.28630213510631,1.91887059575183,1.8558107101118,3.28630214808494,2.55494505494505,6.32759524135841,23.9942884417041,0.984787936776925,2,3,1,165,160,3.03030301193756,0,64.349,64.113,380,1141,0,22.9496336996337
423,"DE",TRUE,"beta",7510,0.052463382,6.6793485,0.597486,0.588211081640669,1.55232396136603,2.5119379759183,2.4729445607582,1.55232396334615,2.1043956043956,5.63642003129919,12.2431840217323,0.991716198833638,32,28,4,186,200,7.526881679963,0,39.518,39.384,330,991,0,19.4569597069597
17646,"DE",TRUE,"beta",5508,0.2677923,9.458892,0.5736322,0.552862570824369,3.62072232685409,2.46252871447376,2.37336738734818,3.62072233169568,2.07417582417582,6.23597327105903,14.3269256196551,0.985235117168252,16,10,6,159,173,8.80503139116333,0,41.956,41.8179999999999,520,1561,0,24.492673992674
9888,"DE",TRUE,"beta",5299,0.33496886,16.27215,0.3233499,0.32822637237743,1.50811005735533,3.52067231959679,3.57376793309936,1.50811006159099,2.03021978021978,4.70882967658387,27.5914036549635,0.987256731890454,19,21,2,113,112,0.884955744380923,0,74.008,73.755,700,2101,0,20.6025641025641
9504,"DE",TRUE,"beta",9512,0.2060555,16.78488,0.3654341,0.361879390262389,0.972736186328485,3.77381332571894,3.73710407779473,0.972736188732589,3.24725274725275,7.6979375002816,23.2527412982572,0.986750020883091,28,25,3,179,182,1.67597764426828,0,202.696,201.867,930,2791,0,48.2591575091575
16138,"DE",TRUE,"beta",9291,0.16467549,8.504441,0.41954252,0.418688030783557,0.203671659884648,1.88038831842778,1.87655850031823,0.2036716602618,2.59065934065934,7.0681533096553,20.2168430522072,0.988235118678929,15,19,4,193,185,4.14507769873017,0,137.967,137.504,800,2401,0,36.5860805860806
17061,"DE",TRUE,"beta",7227,0.24422306,5.766845,0.15087314,0.141620944303234,6.13243393452384,1.22460771485992,1.1495094552913,6.13243397016246,1.85714285714286,4.78837878916982,21.440132808445,0.990922915247478,2,2,0,256,250,2.34374999084473,0,80.4,80.1300000000001,510,1531,0,16.771978021978
3686,"DE",TRUE,"beta",8584,0.1584343,13.889149,0.34491107,0.350821188035143,1.71351937704051,2.03816686218416,2.07309124640536,1.7135193811678,3.01098901098901,6.30192714288937,30.5342271135183,0.983518636717247,28,35,7,124,125,0.806451606399584,0,84.7089999999998,84.4029999999998,460,1381,0,32.1849816849817
3142,"DE",TRUE,"beta",5861,0.3332196,15.212356,0.27634975,0.284769254562449,3.04668433099059,1.80704064475216,1.86209546912968,3.04668434032933,2.23351648351648,4.92777505908773,25.1584139976969,0.983702659064489,2,18,16,129,114,11.6279068866054,0,31.5429999999999,31.433,260,781,0,21.764652014652
17099,"DE",TRUE,"beta",5581,0.3524458,7.0600224,0.23973426,0.213777279718282,10.8273970409752,1.70231690779021,1.51800029651928,10.8273970797789,1.60989010989011,4.7849351506164,19.3758807724264,0.991239422869779,2,2,0,234,236,0.854700851048287,0,42.9649999999999,42.808,440,1321,0,19.7527472527473
15846,"DE",TRUE,"beta",6770,0.20782866,14.027768,0.75085676,0.696850309320446,7.19264358858908,3.38456309643739,3.14112353555551,7.19264359604319,2.67307692307692,6.37668314346008,20.6172914263965,0.987959360471222,18,28,10,160,151,5.62499996484375,0,87.404,87.067,760,2281,0,25.7765567765568
13047,"DE",TRUE,"beta",6203,0.24455908,5.673763,0.6005036,0.574727851176195,4.29235541317019,2.82243905025237,2.70128993469369,4.29235541879732,1.4478021978022,4.91772975407006,9.92878688917115,0.995045714057877,15,14,1,247,250,1.21457489386812,0,40.6900000000001,40.5240000000001,500,1501,0,20.9578754578755
6433,"DE",TRUE,"beta",7432,0.24098493,20.923588,0.43894267,0.393166798089484,10.4286675538356,2.52607503134987,2.26263906356978,10.4286675734657,3.0467032967033,6.32042737461655,29.2981796117575,0.978318439927035,31,32,1,102,108,5.88235288350634,0,114.342,113.887,650,1951,0,33.753663003663
1713,"DE",TRUE,"beta",9204,0.18893959,6.9236717,0.68007576,0.626086630634418,7.93869337236701,3.24030992017576,2.98307165092036,7.93869338159028,1.95879120879121,6.06489629202075,12.4057840898752,0.996220070875722,14,15,1,337,322,4.45103856245983,0,50.23,50.014,380,1141,0,29.1199633699634
31,"DE",TRUE,"beta",7014,0.15640149,4.4695787,0.53550965,0.552644438646937,3.19971612368517,4.34318587502994,4.4821554940144,3.19971612892353,1.72527472527473,6.49978866943016,11.8555922699129,0.994731793617686,15,15,0,307,351,14.3322475103184,0,40.612,40.417,400,1201,0,25.3983516483516
11056,"DE",TRUE,"beta",9588,0.07530246,7.2818003,0.41001529,0.396972698548093,3.18100123048987,4.34547863450228,4.20724890533095,3.18100123751609,2.97252747252747,8.49919194607721,16.9650762065015,0.991242300253824,26,31,5,287,297,3.4843205453508,0,42.556,42.35,230,691,0,39.2673992673993
14165,"DE",TRUE,"beta",8099,0.11569329,10.659133,0.84269136,0.782174312159673,7.18140123906254,3.77220365471059,3.50130657438978,7.18140124568075,2.18131868131868,6.02239410610355,16.3050576687102,0.993491753448677,27,21,6,230,233,1.30434782041588,0,43.916,43.706,320,961,0,29.047619047619
1433,"DE",TRUE,"beta",6180,0.11585761,8.996892,1.0965532,1.06618269765024,2.76963327653059,4.40343268773133,4.28147375059108,2.76963327842738,1.98076923076923,6.16107062196103,12.734293723115,0.991574500622579,19,18,1,230,226,1.73913042722117,0,38.199,38.036,420,1261,0,26.540293040293
12897,"DE",TRUE,"beta",8719,0.19818787,9.299682,0.33158034,0.321184947793164,3.13510510770468,1.42802347851141,1.38325344136235,3.13510511496432,2.18681318681319,5.15048274703183,21.6990360743962,0.989835590579251,2,2,0,167,164,1.79640717487181,0,63.295,63.035,340,1021,0,26.1520146520147
2252,"DE",TRUE,"beta",9717,0.08407945,13.65529,0.94624,0.973598092616835,2.89124245306928,4.60130202297986,4.73433682060278,2.89124245549644,2.87087912087912,7.57979529428709,15.6173395758354,0.992468382196325,27,30,3,279,272,2.50896056448401,0,147.668,146.953,830,2491,0,38.3150183150183
11937,"DE",TRUE,"beta",5025,0.30248755,5.7811913,0.5690734,0.527669475010822,7.27567391419473,3.57468741694556,3.31460481657983,7.27567392494453,1.42582417582418,5.1411398231636,8.98641919069187,0.99338822520118,10,2,8,213,216,1.40845069761291,0,31.472,31.332,470,1411,0,13.8424908424908
6440,"DE",TRUE,"beta",7793,0.24765815,8.757578,0.54989564,0.571042978842536,3.84570039582035,4.88467613691983,5.07252614679351,3.84570040202655,2.31593406593407,7.59572609729017,12.8321684976853,0.99195835459505,16,16,0,304,264,13.1578946935596,0,80.317,79.911,620,1861,0,39.0796703296703
11119,"DE",TRUE,"beta",8938,0.01208324,20.55554,0.40349472,0.428227058480005,6.1295321085515,3.75638111372991,3.98662970078618,6.12953212211084,3.75549450549451,7.1734783200893,34.5953137914314,0.982315661600361,71,77,6,134,140,4.47761190688349,0,96.473,96.028,370,1111,0,41.9523809523809
647,"DE",TRUE,"beta",8997,0.18061577,9.477186,0.4089818,0.410256868288561,0.311766510256175,1.78076904169854,1.78632088320914,0.311766510843398,2.53571428571429,6.12708811681445,23.4972217806056,0.989476207443927,24,22,2,173,161,6.93641614487621,0,76.4259999999999,76.1139999999999,420,1261,0,26.6510989010989
7757,"DE",TRUE,"beta",7927,0.12350196,14.048492,0.4722094,0.488429407814081,3.4349184450228,2.57140223091114,2.65972780062348,3.43491845096111,2.64285714285714,6.11070039689882,24.2046261110421,0.987399540714458,33,30,3,140,146,4.28571425510204,0,45.773,45.5739999999999,280,841,0,30.4010989010989
10446,"DE",TRUE,"beta",8856,0.1453252,19.11154,0.30869594,0.292186477700651,5.34813067054515,2.36145681540929,2.23516301878359,5.34813068560531,3.59615384615385,6.56309194085957,42.5837930034331,0.97850607910441,32,44,12,112,103,8.03571421396684,0,77.978,77.604,330,991,0,35.2188644688645
9861,"DE",TRUE,"beta",5258,0.1327501,15.85455,0.4559243,0.472543450373275,3.64515564027264,2.60198165811989,2.69682793949774,3.64515564686681,2.38736263736264,5.24221033827995,25.5509562963621,0.97501441604774,45,27,18,94,90,4.25531910366682,0,32.547,32.42,300,901,0,23.1098901098901
7803,"DE",TRUE,"beta",8201,0.2022924,18.17482,0.83768475,0.811287283159517,3.15124118100159,3.91984443685241,3.79632068457966,3.15124118395952,2.86813186813187,6.63863152851765,23.318045757815,0.989202449267434,26,25,1,179,174,2.79329607378047,0,39.58,39.411,250,751,0,34.1501831501832
17765,"DE",TRUE,"beta",5099,0.19219455,15.694581,0.49449822,0.520772696264124,5.31336113019578,3.58911216948567,3.7798146608039,5.31336113946032,2.57417582417582,6.01942825221104,26.4485926406597,0.978192258718013,26,24,2,116,120,3.44827583234245,0,39.1690000000001,39.0139999999999,410,1231,0,28.4569597069597
1321,"DE",TRUE,"beta",7128,0.16750842,14.355822,0.70426065,0.706146081968293,0.267717920292151,4.70799475948109,4.72059890515654,0.267717920615438,2.33516483516484,6.17065013405582,19.3200221407022,0.990386019365073,20,23,3,189,193,2.11640210520422,0,54.5930000000001,54.3480000000001,420,1261,0,21.6318681318681
15148,"DE",TRUE,"beta",5186,0.020246819,4.3461375,0.1513734,0.163626757183216,8.09478884815182,1.51982050115199,1.6428467624039,8.09478889630129,2.72252747252747,5.32436861035194,37.7029557457762,0.919326180181977,83,64,19,45,53,17.7777773827161,0,47.027,46.87,330,991,0,18.3067765567766
5149,"DE",TRUE,"beta",8752,0.1614488,18.20569,0.6937734,0.700502481067725,0.969924914680506,4.94784805287796,4.99583846395254,0.96992491588253,2.94505494505495,7.32187749896774,21.7921115073974,0.988735944643494,27,33,6,202,195,3.46534651749828,0,89.1460000000001,88.745,490,1471,0,42.706043956044
13020,"DE",TRUE,"beta",6028,0.24004646,11.11261,0.39788824,0.390434131828586,1.8734175588301,4.12983917231384,4.05247003991381,1.87341756308488,2.34615384615385,6.30802732961809,15.9568992252561,0.986958782098579,23,22,1,174,183,5.17241376337693,0,92.2230000000002,91.806,820,2461,0,23.8241758241758
6814,"DE",TRUE,"beta",6824,0.059349354,15.883795,0.15815988,0.153856669869372,2.72079752679376,1.63968632785043,1.59507378251303,2.72079754233725,3.23351648351648,4.84569594906338,47.1128011731241,0.917034784789205,45,53,8,42,41,2.38095232426304,0,84.6030000000001,84.299,360,1081,0,21.7078754578755
8612,"DE",TRUE,"beta",6178,0.14260279,16.346117,0.2888855,0.291322508146986,0.843589636222671,3.17358560998355,3.2003576493787,0.843589638877004,2.51373626373626,5.65612572718802,28.7562552584117,0.978909467848643,37,48,11,112,111,0.892857134885204,0,68.911,68.645,480,1441,0,29.3937728937729
10231,"DE",TRUE,"beta",5314,0.1571321,4.1670785,0.33607346,0.324153702194991,3.54677152118514,2.10510931146904,2.03044589369787,3.54677153005387,1.65659340659341,4.76739152766185,14.740805128794,0.989337244583084,10,2,8,148,154,4.0540540266618,0,23.125,23.048,280,841,0,19.0265567765568
15465,"DE",TRUE,"beta",5651,0.032737568,16.836514,0.2767046,0.285188892358046,3.06619128391214,1.91316967603876,1.97183111810391,3.06619129339056,3.46978021978022,5.40222786765478,55.6032246128724,0.918242542587833,84,97,13,49,57,16.3265302790504,0,113.846,113.49,630,1891,0,23.1172161172161
3376,"DE",TRUE,"beta",8273,0.043031547,17.653095,0.4420353,0.438432070804034,0.815145122530812,3.12612039835757,3.10063798034827,0.815145124114139,3.43131868131868,7.0603754219518,30.8448235670208,0.978768792836894,55,60,5,129,133,3.10077516976143,0,158.337,157.734,780,2341,0,32.9441391941392
13909,"DE",TRUE,"beta",9872,0.18334684,5.486869,0.4134938,0.415558609750605,0.499356881677954,4.02313899059048,4.04322881204805,0.499356882761489,2.05494505494505,7.02389954620401,10.9547510471636,0.995903643911141,15,16,1,357,375,5.04201679259939,0,122.938,122.426,760,2281,0,37.8287545787546
16071,"DE",TRUE,"beta",9328,0.17131218,11.928129,0.146969,0.136044535190195,7.43317620414752,1.28360254496875,1.1881901053911,7.43317624893313,2.87912087912088,5.23198111365345,44.636094326814,0.980834968511328,2,3,1,123,113,8.13008123471479,0,239.235,238.479,790,2371,0,25.0521978021978
4254,"DE",TRUE,"beta",6258,0.14285715,12.657037,0.46930665,0.46774854238225,0.332002032025406,2.17060054111153,2.16339410319253,0.332002032579882,2.34615384615385,5.11300861947808,28.3496851755582,0.983935900143422,29,26,3,110,118,7.27272720661157,0,44.275,44.1180000000001,370,1111,0,20.6227106227106
2534,"DE",TRUE,"beta",8545,0.048566412,5.060275,0.39260408,0.373385804400527,4.89507789896677,4.01602875962262,3.81944102289345,4.89507791021611,2.26648351648352,6.79265116799839,15.0695675472493,0.994015195480887,26,27,1,305,268,12.1311475012094,0,60.773,60.517,410,1231,0,39.4624542124542
9534,"DE",TRUE,"beta",7150,0.21230769,5.673904,0.48255986,0.50519269665919,4.6901614676961,2.1340125417496,2.23410117590595,4.69016147521763,1.90659340659341,6.60544231159944,12.2880391534839,0.992382562031825,16,12,4,248,237,4.43548385308273,0,51.6310000000001,51.453,520,1561,0,27.4844322344322
9334,"DE",TRUE,"beta",7282,0.2022796,8.979881,0.9129393,0.836508308437174,8.37196859409018,3.99793083470128,3.66322532044002,8.37196860116645,1.93131868131868,6.13515361585265,10.7969406454387,0.993766266297932,17,18,1,260,253,2.69230768195266,0,51.126,50.943,490,1471,0,26.5650183150183
1624,"DE",TRUE,"beta",9679,0.14908566,13.506382,0.26046622,0.260319167490547,0.056457420424293,1.06999799488002,1.0693939016112,0.0564574205882705,2.76648351648352,5.50748741100854,37.8842224782076,0.972496227338179,2,2,0,117,108,7.69230762656147,0,124.476,124.072,420,1261,0,25.1263736263736
1429,"DE",TRUE,"beta",5764,0.28244275,12.156547,0.77228856,0.720894319852285,6.65479753852206,4.81928962506332,4.49857565730508,6.65479754575819,1.8543956043956,5.25686364523709,14.0746257805242,0.99179782288641,17,19,2,184,191,3.80434780541115,0,51.575,51.3820000000001,580,1741,0,21.8195970695971
3222,"DE",TRUE,"beta",9193,0.06537583,17.955347,0.5847324,0.59109825163587,1.08867776524498,2.50579446253109,2.53307448973405,1.08867776667234,3.59340659340659,6.8363925967036,34.4377133275459,0.980178994540239,46,52,6,125,125,0,0,82.077,81.7750000000001,370,1111,0,38.0576923076923
7704,"DE",TRUE,"beta",9264,0.13018134,7.8478622,0.78424966,0.760158510475997,3.07187248168961,3.1623690620371,3.06522511692705,3.07187248463518,2.28846153846154,6.89541175686436,13.5257289946029,0.994415881351203,18,21,3,294,314,6.80272106529687,0,39.3129999999999,39.1610000000002,290,871,0,35.6282051282051
217,"DE",TRUE,"beta",9227,0.06546006,8.033057,0.20481545,0.20528919468662,0.231303197247465,1.91279559615025,1.91721995354256,0.231303198255856,2.90934065934066,5.82317273136738,24.94012212252,0.983422106252131,38,44,6,114,114,0,0,83.606,83.2960000000001,370,1111,0,33.8882783882784
1862,"DE",TRUE,"beta",6436,0.22778124,20.24517,0.8013531,0.776113487823919,3.14962432223512,3.63241811497834,3.51801059040094,3.14962432529841,2.6456043956044,5.72036078167518,33.5238641842012,0.984948682038207,20,22,2,133,129,3.00751877437956,0,66.749,66.4769999999999,540,1621,0,32.3369963369963
11373,"DE",TRUE,"beta",6038,0.17919841,12.328474,0.46557868,0.459567308523628,1.29116124120203,3.34454756313841,3.30136406121685,1.29116124358922,2.12637362637363,5.69894919945967,19.9139720306728,0.986579053900186,23,29,6,155,149,3.8709677169615,0,31.989,31.8630000000001,300,901,0,25.9358974358974
265,"DE",TRUE,"beta",5013,0.05605426,18.363182,0.312797,0.296946297449203,5.06740873477789,2.08062692923792,1.97519305815051,5.06740874854268,3.11538461538462,4.90346367825398,54.3533671376267,0.926834009796439,80,65,15,47,44,6.3829785875962,0,57.1190000000001,56.9210000000001,400,1201,0,20.8031135531136
1396,"DE",TRUE,"beta",8114,0.10229234,3.318316,0.41411427,0.401500353267534,3.0459990432123,2.62952484453415,2.54942954273519,3.04599904940936,1.92032967032967,5.88278359768085,14.7910818551287,0.995182248461078,18,15,3,275,263,4.36363634776859,0,45.529,45.355,390,1171,0,25.3269230769231
18791,"DE",TRUE,"beta",7453,0.12692875,8.705302,0.80323046,0.801536606981376,0.210880077495414,3.57609789766631,3.56855661963901,0.210880077698983,1.86263736263736,5.43897210715569,14.9067709804063,0.994801924197406,23,23,0,252,256,1.58730158100277,0,80.0700000000002,79.73,720,2161,0,30.8195970695971
8689,"DE",TRUE,"beta",9315,0.2032206,17.200953,0.3807336,0.386623556860592,1.54700211515927,2.90251077424865,2.94741267743694,1.5470021186895,3.14285714285714,6.67165564241658,24.5678570794686,0.988578275259741,33,29,4,149,172,15.4362415071393,0,87.36,86.998,410,1231,0,40.1163003663004
15032,"DE",TRUE,"beta",8980,0.17227171,16.309362,1.0268759,0.973928998293688,5.15611493606488,4.26729945580162,4.04727259098015,5.15611493987775,3.13461538461538,7.85392041811387,19.0121655148422,0.989385771171382,24,27,3,238,207,13.0252100293058,0,74.128,73.846,450,1351,0,59.3186813186813
12922,"DE",TRUE,"beta",6463,0.25514466,8.84044,0.4006993,0.391911886209902,2.19301949570861,2.74624400615949,2.68601833955438,2.19301950038303,1.73351648351648,5.10574982922992,16.6069636046656,0.992525274816276,13,2,11,173,172,0.578034678739684,0,36.506,36.372,350,1051,0,24.9807692307692
8764,"DE",TRUE,"beta",5346,0.17639357,7.0497346,1.0345349,1.06557459873328,3.00035298019239,4.33696534766302,4.46708961684732,3.00035298240078,1.3956043956044,4.75036146687113,8.42325993648229,0.994924952381702,16,14,2,252,245,2.77777776675485,0,50.145,49.95,730,2191,0,17.8360805860806
2879,"DE",TRUE,"beta",6342,0.17565437,17.304707,0.33937955,0.349486971071939,2.97820568215055,4.11181254142047,4.23427077652926,2.97820569020168,2.64835164835165,5.77461287413744,23.5374485660791,0.984014247769054,43,30,13,123,122,0.813008123471479,0,69.08,68.807,490,1471,0,28.1309523809524
19214,"DE",TRUE,"beta",8098,0.09570264,14.038268,0.25312993,0.257401432914105,1.6874744512551,2.59210967454284,2.63585086322206,1.68747445727052,3.52472527472527,7.20481371440932,32.3133876080408,0.976114427110971,54,47,7,120,121,0.833333326388889,0,148.713,148.132,740,2221,0,38.3983516483516
8583,"DE",TRUE,"beta",5330,0.13208255,7.435778,0.57273,0.586380541448178,2.38341651814011,4.94140322150535,5.05917744232025,2.38341652181927,1.5467032967033,4.97769751265307,12.181954576234,0.993004387816143,18,19,1,196,215,9.69387750156185,0,43.9490000000001,43.792,530,1591,0,20.768315018315
17884,"DE",TRUE,"beta",6240,0.11073718,3.0518186,0.37374076,0.354694991512989,5.09598376052188,4.41613954282521,4.1910937882787,5.09598377300301,1.72802197802198,5.79716679569795,16.9695617644044,0.993746826378772,17,17,0,273,253,7.32600729917213,0,37.5599999999999,37.428,390,1171,0,22.543956043956
13033,"DE",TRUE,"beta",9774,0.017904645,10.580144,1.0592599,1.03828435118791,1.98020795390099,4.73679284491378,4.64299449615043,1.98020795535237,2.93681318681319,8.02725439903415,12.030227452702,0.993073379065742,32,36,4,317,317,0,0,69.827,69.5699999999999,410,1231,0,43.9752747252747
2859,"DE",TRUE,"beta",9616,0.05574043,10.701583,0.64497215,0.665352352432992,3.15985773980986,4.07221960831259,4.20089595498741,3.15985774393313,2.49175824175824,6.37280451313528,13.6796890063158,0.994794728231996,33,30,3,281,270,3.91459073340003,0,58.2049999999999,58,330,991,0,36.6199633699634
8361,"DE",TRUE,"beta",5715,0.2183727,4.9280677,0.7161986,0.648804661568564,9.40995114167161,4.28681211330255,3.88342518734228,9.40995115261527,1.16758241758242,4.36425289101162,8.96551400493802,0.996527088485878,11,11,0,272,279,2.5735294023032,0,32.878,32.75,450,1351,0,20.5732600732601
12396,"DE",TRUE,"beta",5942,0.14304948,5.2007775,0.40241912,0.385988105948999,4.08305997244131,1.61821033877096,1.5521378399945,4.0830599800644,1.57692307692308,4.72659066777094,14.6278431406284,0.987473726075624,12,2,10,138,145,5.07246373135896,0,29.276,29.177,280,841,0,16.478021978022
12840,"DE",TRUE,"beta",5986,0.10641497,5.538599,0.32025865,0.314532837514296,1.7878712933516,2.92771210118485,2.87536837681234,1.78787129832351,2.58241758241758,6.69631684888487,21.8022455774463,0.983867859905127,26,28,2,162,167,3.08641973403445,0,63.1500000000001,62.89,620,1861,0,25.5054945054945
12807,"DE",TRUE,"beta",7903,0.065165125,4.1442003,1.0534829,1.02844744485238,2.37644627396031,4.23165546575276,4.13109244701458,2.37644627565451,1.76098901098901,7.040502916602,5.42700414810866,0.995888159313063,16,14,2,473,464,1.9027484103536,0,61.547,61.324,630,1891,0,31.0586080586081
13129,"DE",TRUE,"beta",7793,0.093160525,13.702502,0.37487108,0.350526346800189,6.49416144208027,4.21345818750223,3.93982940978136,6.4941614578627,2.57142857142857,6.22649425995325,21.1000711089492,0.988197318022079,42,43,1,157,168,7.00636938212504,0,111.666,111.267,630,1891,0,34.7042124542125
9688,"DE",TRUE,"beta",6841,0.08054378,20.178104,0.6884675,0.696493107878261,1.1657206573446,2.7574296210464,2.78957354779737,1.16572065861505,3.00549450549451,5.92999453328881,31.1109283059857,0.976012592007277,53,53,0,105,107,1.90476188662132,0,55.843,55.6439999999999,360,1081,0,32.1446886446886
14862,"DE",TRUE,"beta",8104,0.033687066,10.34756,0.38002542,0.368852735849866,2.93998336235888,1.75489764943951,1.7033039503838,2.93998336841985,3.29395604395604,5.99519037998859,40.6564343518038,0.966409866972771,55,66,11,88,78,11.3636362345041,0,116.828,116.429,550,1651,0,29.8186813186813
7093,"DE",TRUE,"beta",5725,0.2349345,11.80112,0.88253915,1.98978562511392,125.46145673643,4.89138286311725,11.0281830646938,125.46145685294,5.42032967032967,17.0773128853639,22.3194195432893,0.939743812417201,18,11,7,198,276,39.3939391949801,0,30.461,30.3350000000001,370,1111,0,297.909340659341
6926,"DE",TRUE,"beta",7038,0.1501847,4.5468345,0.17540067,0.183068030763913,4.37134061129829,2.10697443111007,2.19907746061195,4.37134063414561,2.35714285714286,5.55986401920838,23.8431187252303,0.989041137269055,2,2,0,177,160,9.60451971974848,0,60.2070000000001,59.9879999999999,420,1261,0,21.5897435897436
4347,"DE",TRUE,"beta",6253,0.16536063,13.405767,0.5962297,0.568369107423164,4.6727951543017,2.9157715085999,2.77952347860702,4.67279516053635,2.29120879120879,5.35087545471469,23.4031186188039,0.987175886036826,30,26,4,138,137,0.724637675908423,0,107.73,107.316,960,2881,0,23.6227106227106
17473,"DE",TRUE,"beta",7322,0.17809342,12.298522,0.26166457,0.246470179618294,5.80681990062223,2.59006695096261,2.43966642723989,5.80681992057212,2.53296703296703,5.86805469760345,25.0763699150029,0.985040667202496,22,24,2,123,126,2.43902437041444,0,99.096,98.735,610,1831,0,28.6391941391941
12882,"DE",TRUE,"beta",9374,0.19650096,8.459544,0.36220175,0.362773923770186,0.157971011627235,3.17731507997155,3.18233431675982,0.157971012013658,2.54120879120879,6.62931385573214,16.3094702442987,0.993794464648498,16,20,4,244,245,0.409836063894115,0,178.981,178.306,1020,3061,0,39.3424908424908
1632,"DE",TRUE,"beta",5331,0.027762147,17.327448,0.39589497,0.394027559353558,0.47169344983718,4.31580271025824,4.29544535151464,0.471693450919337,2.23901098901099,4.66368952654441,27.1981623130298,0.983612032362157,55,57,2,94,106,12.7659573110005,0,49.235,49.066,380,1141,0,22.6666666666667
14961,"DE",TRUE,"beta",6155,0.10901706,11.1447735,0.3125532,0.310576191741533,0.63253495793424,1.40871943103371,1.3998087881447,0.632534959508993,2.49450549450549,5.04267502706365,35.5211724421919,0.959869748649899,25,2,23,72,61,15.2777775655864,0,48.824,48.667,320,961,0,18.1785714285714
10117,"DE",TRUE,"beta",5623,0.13800463,16.034063,0.33647075,0.387947675712801,15.2990789124494,1.85383302691465,2.1374524054503,15.299078949666,3.03296703296703,5.93369962239337,37.4785599640547,0.964386724421916,36,31,5,67,79,17.9104474938739,0,34.221,34.106,290,871,0,28.7774725274725
3468,"DE",TRUE,"beta",8582,0.031810768,9.002208,0.19276762,0.192095469937071,0.348684109625144,1.92827492936557,1.92155134106211,0.348684111253159,3.3956043956044,6.11564378468031,33.0473105933699,0.969621534044409,66,76,10,88,84,4.54545449380165,0,122.578,122.193,500,1501,0,30.1767399267399
9051,"DE",TRUE,"beta",9181,0.09715717,16.477121,0.86623526,0.870569164624444,0.500314962870596,3.81999253848501,3.83910453275766,0.500314963317203,3.4532967032967,8.27829812100409,24.6701072467779,0.985668479801427,27,33,6,188,199,5.85106379866455,0,73.7379999999999,73.466,410,1231,0,39.0934065934066
7606,"DE",TRUE,"beta",9633,0.032492474,4.284591,0.13798203,0.126600720013642,8.2484001024441,1.05348370590539,0.9665881541985,8.24840015439326,1.83516483516484,3.48623667496143,37.7764918826971,0.931270268283015,2,2,0,50,60,19.9999996,0,89.853,89.577,290,871,0,12.25
8227,"DE",TRUE,"beta",9109,0.029750796,4.6631966,0.27063736,0.279142160109058,3.14250777410531,2.86804318681026,2.9581716672535,3.14250778462113,2.51098901098901,6.64235493788755,19.6400197068793,0.992002989828412,40,37,3,222,230,3.60360358737115,0,67.004,66.736,370,1111,0,33.2921245421245
