"sim_idx","generation","epsilon","next_epsilon","accept_rate","n_sims","ess"
15808,6,39.7082060375161,25.5554433005074,0.3690036900369,450,197.897424620282
14237,1,NA,47.4168003897661,1,200,200
14237,2,47.4168003897661,45.1041672899892,0.359066427289048,395,196.266868420152
14237,3,45.1041672899892,42.1345593223928,0.381679389312977,442,195.657406677961
14237,4,42.1345593223928,37.7358414782769,0.402414486921529,414,195.775958355632
14237,5,37.7358414782769,31.14626193959,0.36563071297989,437,196.781004635918
14237,6,31.14626193959,21.9086106094779,0.36697247706422,451,195.292467276643
16820,1,NA,72.0880703391178,1,200,200
16820,2,72.0880703391178,67.6723265315836,0.2710027100271,472,197.231352320042
16820,3,67.6723265315836,59.9040667538739,0.353356890459364,469,197.142420477452
16820,4,59.9040667538739,48.2394003527252,0.3690036900369,437,197.14416618394
16820,5,48.2394003527252,34.6279863830136,0.355871886120996,475,196.643905656005
16820,6,34.6279863830136,21.0395000612846,0.377358490566038,443,199.164797173448
11573,1,NA,49.1244644485902,1,200,200
11573,2,49.1244644485902,45.5054387015723,0.32626427406199,399,195.619193460862
11573,3,45.5054387015723,39.0927678594781,0.440528634361233,397,195.098574356212
11573,4,39.0927678594781,31.0060566381696,0.320512820512821,492,197.957786492801
11573,5,31.0060566381696,21.6670582674126,0.354609929078014,487,196.859450849041
11573,6,21.6670582674126,13.6094895871049,0.389863547758285,452,198.389355728218
1731,1,NA,37.8834393086306,1,200,200
1731,2,37.8834393086306,35.9602375158185,0.36101083032491,384,196.840782482533
1731,3,35.9602375158185,33.071976468134,0.371747211895911,444,197.621983442823
1731,4,33.071976468134,29.2775394190969,0.367647058823529,453,197.076614544492
1731,5,29.2775394190969,21.3291241244409,0.384615384615385,430,196.758889141026
1731,6,21.3291241244409,14.5607281291922,0.302571860816944,547,195.761319901586
8239,1,NA,82.3819301490843,1,200,200
8239,2,82.3819301490843,78.3949303027682,0.301204819277108,430,197.497399890742
8239,3,78.3949303027682,72.0355042933417,0.384615384615385,441,195.77520996884
8239,4,72.0355042933417,63.6584844710542,0.346620450606586,494,195.68125638697
8239,5,63.6584844710542,48.040788364701,0.398406374501992,405,196.711177632424
8239,6,48.040788364701,28.2306531316575,0.3690036900369,452,197.108503580511
19314,1,NA,54.8394760301846,1,200,200
19314,2,54.8394760301846,51.0166280182796,0.348432055749129,385,196.972545320559
19314,3,51.0166280182796,45.3727407852859,0.338983050847458,491,197.074584982264
19314,4,45.3727407852859,34.389213058076,0.386847195357834,448,194.499443195396
19314,5,34.389213058076,23.5628447328971,0.35650623885918,474,197.45347429838
19314,6,23.5628447328971,14.2468047824405,0.352733686067019,472,199.519751244535
697,1,NA,85.9579501788414,1,200,200
697,2,85.9579501788414,82.8031177359576,0.354609929078014,394,196.057550083412
697,3,82.8031177359576,79.1524121800944,0.390625,430,196.397150185056
697,4,79.1524121800944,73.590116241083,0.404040404040404,414,194.855267773709
697,5,73.590116241083,64.2603212835844,0.4,413,194.128709692285
697,6,64.2603212835844,45.0714417865066,0.389863547758285,412,196.139833702378
1005,1,NA,103.593258283013,1,200,200
1005,2,103.593258283013,99.8398287119607,0.309119010819165,442,196.812798167495
1005,3,99.8398287119607,95.6462410732873,0.36697247706422,446,196.711072129956
1005,4,95.6462410732873,88.1274164920769,0.400801603206413,441,193.594288634455
1005,5,88.1274164920769,79.3000410895162,0.383877159309021,437,196.632687029636
1005,6,79.3000410895162,63.8644132639695,0.386100386100386,454,195.905461627082
11512,1,NA,43.8945988046928,1,200,200
11512,2,43.8945988046928,37.6365411608112,0.29806259314456,425,197.323708682613
11512,3,37.6365411608112,30.101226862148,0.373134328358209,456,196.968488683504
11512,4,30.101226862148,20.8161151794405,0.421052631578947,412,196.557936845595
11512,5,20.8161151794405,12.2802036470421,0.371057513914657,479,197.570143441788
11512,6,12.2802036470421,7.99758823835867,0.324149108589951,583,199.137867029077
8059,1,NA,64.3036133698422,1,200,200
8059,2,64.3036133698422,60.9701444682837,0.285714285714286,463,197.957558453159
8059,3,60.9701444682837,55.7435716527079,0.308641975308642,521,198.062364251705
8059,4,55.7435716527079,48.6087988930153,0.371057513914657,453,195.970688013045
8059,5,48.6087988930153,34.9964173268453,0.418410041841004,406,195.227090946483
8059,6,34.9964173268453,22.6768371055714,0.369685767097967,457,196.623568507262
13019,1,NA,98.5500061630722,1,200,200
13019,2,98.5500061630722,91.1147467603182,0.340136054421769,408,197.367451793891
13019,3,91.1147467603182,81.6334880446863,0.41407867494824,415,195.392452658782
13019,4,81.6334880446863,66.465769968413,0.427350427350427,393,195.42586044857
13019,5,66.465769968413,45.5794044928037,0.402414486921529,427,194.912843781552
13019,6,45.5794044928037,28.5005274263174,0.336700336700337,479,197.659507852069
12387,1,NA,59.4768512405155,1,200,200
12387,2,59.4768512405155,55.4539555165539,0.33167495854063,420,195.877702887843
12387,3,55.4539555165539,50.0175435995537,0.334448160535117,481,197.967429676337
12387,4,50.0175435995537,42.3182490885845,0.3584229390681,466,195.230163381751
12387,5,42.3182490885845,33.1603650913149,0.369685767097967,434,197.244543251277
12387,6,33.1603650913149,21.662492900157,0.394477317554241,429,197.763371646067
5787,1,NA,74.3223503287978,1,200,200
5787,2,74.3223503287978,71.7486643603519,0.36697247706422,383,195.644962855932
5787,3,71.7486643603519,67.8641474238614,0.377358490566038,442,196.690533947392
5787,4,67.8641474238614,59.4848642487261,0.376647834274953,446,194.579675342961
5787,5,59.4848642487261,42.5415764925161,0.333889816360601,485,197.977162515382
5787,6,42.5415764925161,29.404095699633,0.36563071297989,459,197.678826675784
12125,1,NA,65.6100260799623,1,200,200
12125,2,65.6100260799623,62.9460880562488,0.34965034965035,410,196.30968717152
12125,3,62.9460880562488,59.2299020920282,0.402414486921529,421,196.305501712076
12125,4,59.2299020920282,49.3736981377564,0.413223140495868,410,196.291761711016
12125,5,49.3736981377564,32.4943992754362,0.357142857142857,463,197.7150615531
12125,6,32.4943992754362,20.0477519538576,0.381679389312977,453,196.593041801987
9172,1,NA,105.317147365803,1,200,200
9172,2,105.317147365803,97.2740964724098,0.301204819277108,434,198.078359132602
9172,3,97.2740964724098,87.0659377271396,0.350877192982456,476,197.332329829479
9172,4,87.0659377271396,72.8336202914301,0.415800415800416,415,195.178345061133
9172,5,72.8336202914301,54.2042797717664,0.369685767097967,441,196.946085392363
9172,6,54.2042797717664,27.1762311400229,0.429184549356223,402,195.060974658292
1029,1,NA,51.0836413700251,1,200,200
1029,2,51.0836413700251,48.0497331604579,0.336134453781513,425,196.8741945793
1029,3,48.0497331604579,44.102080412891,0.337268128161889,484,198.005284916446
1029,4,44.102080412891,37.0904895166488,0.378787878787879,433,196.172425411535
1029,5,37.0904895166488,26.9825822123198,0.396039603960396,434,195.449962195973
1029,6,26.9825822123198,16.5525888650029,0.375234521575985,437,196.934660186196
12806,1,NA,41.160232658245,1,200,200
12806,2,41.160232658245,36.6603204964845,0.33955857385399,394,196.115396253684
12806,3,36.6603204964845,30.7686161966472,0.409836065573771,409,197.308436512609
12806,4,30.7686161966472,23.6953395033365,0.369685767097967,468,197.585150850935
12806,5,23.6953395033365,14.7766454606015,0.395256916996047,441,196.304174015999
12806,6,14.7766454606015,9.30193182825733,0.36036036036036,506,197.9349650976
7791,1,NA,55.4738407466814,1,200,200
7791,2,55.4738407466814,50.909985994274,0.341880341880342,389,196.231530604223
7791,3,50.909985994274,44.7286512740404,0.359066427289048,453,197.239349214239
7791,4,44.7286512740404,36.1318280389348,0.364298724954463,442,196.773819829138
7791,5,36.1318280389348,24.4551577690351,0.403225806451613,423,194.529281741336
7791,6,24.4551577690351,16.0139686034613,0.366300366300366,445,199.26912060003
2935,1,NA,93.8496934729416,1,200,200
2935,2,93.8496934729416,86.3684317216005,0.36036036036036,380,196.430472063114
2935,3,86.3684317216005,76.5078516798,0.375234521575985,436,196.56789878532
2935,4,76.5078516798,63.9677169546235,0.412371134020619,415,195.279403396309
2935,5,63.9677169546235,45.7808715588175,0.421940928270042,411,193.858949785061
2935,6,45.7808715588175,26.0573245642726,0.429184549356223,386,198.572093526558
9214,1,NA,72.400376785578,1,200,200
9214,2,72.400376785578,65.1688439826229,0.321027287319422,413,196.490205155866
9214,3,65.1688439826229,56.7019442804312,0.396039603960396,430,194.481583664735
9214,4,56.7019442804312,44.2280274462708,0.389105058365759,438,196.142238530149
9214,5,44.2280274462708,30.9279024023877,0.337837837837838,470,198.00743428533
9214,6,30.9279024023877,18.3201456493882,0.364963503649635,452,198.014310043947
11762,1,NA,162.176362526394,1,200,200
11762,2,162.176362526394,151.417995307862,0.32,404,196.228505613445
11762,3,151.417995307862,139.6573096069,0.371057513914657,443,198.10597385136
11762,4,139.6573096069,122.780699539061,0.373134328358209,470,193.645739588014
11762,5,122.780699539061,95.4253891401547,0.425531914893617,397,196.52436634274
11762,6,95.4253891401547,58.6574343884616,0.33955857385399,488,196.923893642191
13312,1,NA,48.5017924588661,1,200,200
13312,2,48.5017924588661,46.6088432313178,0.369685767097967,352,193.946781695462
13312,3,46.6088432313178,44.2180520605532,0.33003300330033,458,198.981196379394
13312,4,44.2180520605532,41.050703759209,0.34965034965035,482,196.144243256185
13312,5,41.050703759209,36.1878662316696,0.378071833648393,445,197.83724620684
13312,6,36.1878662316696,28.4017915208659,0.415800415800416,424,195.088893987881
12102,1,NA,56.0872309023685,1,200,200
12102,2,56.0872309023685,52.6823622109581,0.342465753424658,398,196.446056369313
12102,3,52.6823622109581,48.1637073907551,0.383877159309021,441,194.914108501233
12102,4,48.1637073907551,39.5578186267533,0.378071833648393,444,194.499572234919
12102,5,39.5578186267533,28.3765311273834,0.364963503649635,441,197.804590916028
12102,6,28.3765311273834,16.5483386488953,0.433839479392625,405,199.585925771201
12124,1,NA,47.1463023068212,1,200,200
12124,2,47.1463023068212,44.7592406588285,0.363636363636364,406,195.457562539759
12124,3,44.7592406588285,40.4455512723098,0.36231884057971,447,197.592163010584
12124,4,40.4455512723098,35.1237998529533,0.346620450606586,483,196.725518488164
12124,5,35.1237998529533,26.0853790923905,0.395256916996047,440,193.812810856051
12124,6,26.0853790923905,16.9645890300715,0.458715596330275,379,196.441235264396
16763,1,NA,59.8197366005096,1,200,200
16763,2,59.8197366005096,56.9586601115421,0.321543408360129,415,196.655841464421
16763,3,56.9586601115421,52.4393183895804,0.441501103752759,399,195.387949472731
16763,4,52.4393183895804,46.1730499632073,0.395256916996047,432,197.389690590122
16763,5,46.1730499632073,35.7116750094593,0.421940928270042,413,194.843116756947
16763,6,35.7116750094593,24.5847881493132,0.395256916996047,441,197.504552721094
7428,1,NA,89.9165197724931,1,200,200
7428,2,89.9165197724931,82.6210977299442,0.32258064516129,427,194.471777575677
7428,3,82.6210977299442,75.6700480312728,0.335570469798658,495,197.743462421484
7428,4,75.6700480312728,64.0502087275433,0.394477317554241,429,197.082125582061
7428,5,64.0502087275433,48.2287738054887,0.440528634361233,404,194.419464776765
7428,6,48.2287738054887,27.5504290359423,0.379506641366224,427,197.686732602948
17494,1,NA,105.351040242617,1,200,200
17494,2,105.351040242617,93.9849056207874,0.333889816360601,370,196.218691189172
17494,3,93.9849056207874,76.348105372314,0.386847195357834,433,195.05209099756
17494,4,76.348105372314,53.879502257141,0.367647058823529,445,196.99047365078
17494,5,53.879502257141,34.5714500189845,0.33955857385399,501,196.493007266794
17494,6,34.5714500189845,19.6020648344964,0.388349514563107,465,198.74293831788
18110,1,NA,61.263620310641,1,200,200
18110,2,61.263620310641,55.1260279203564,0.309119010819165,411,197.114016107365
18110,3,55.1260279203564,46.403587532253,0.36563071297989,453,197.370183911175
18110,4,46.403587532253,34.2748189979702,0.428265524625268,406,196.748089821154
18110,5,34.2748189979702,22.4276460676064,0.379506641366224,435,197.973444098126
18110,6,22.4276460676064,12.8783106064182,0.37593984962406,488,197.438089674122
10312,1,NA,111.836135006528,1,200,200
10312,2,111.836135006528,104.991172280901,0.278940027894003,465,197.609200091961
10312,3,104.991172280901,92.6196526466676,0.380228136882129,446,195.742873465436
10312,4,92.6196526466676,71.8895317301451,0.373831775700935,446,196.920423277721
10312,5,71.8895317301451,47.3624951976948,0.363636363636364,454,196.84028095686
10312,6,47.3624951976948,27.1321255992549,0.41407867494824,410,198.243209038636
2101,1,NA,146.757782266945,1,200,200
2101,2,146.757782266945,134.012773275954,0.297176820208024,442,197.373672830528
2101,3,134.012773275954,115.130799569565,0.294550810014728,556,197.284417503483
2101,4,115.130799569565,84.4310354937285,0.327332242225859,497,197.859657702738
2101,5,84.4310354937285,57.3337185131866,0.338409475465313,500,197.398333115924
2101,6,57.3337185131866,33.5578240621603,0.386847195357834,427,198.66289745613
15461,1,NA,79.6514037595512,1,200,200
15461,2,79.6514037595512,76.3981332038773,0.307219662058372,437,194.672629332593
15461,3,76.3981332038773,70.8066786703593,0.396039603960396,415,197.395411215139
15461,4,70.8066786703593,61.0552811571846,0.357142857142857,469,195.776231870389
15461,5,61.0552811571846,46.4313377384446,0.397614314115308,430,196.265899717727
15461,6,46.4313377384446,30.5160566991764,0.432900432900433,384,197.775751620845
101,1,NA,43.2065048277692,1,200,200
101,2,43.2065048277692,40.6742654555712,0.373134328358209,370,197.154056209996
101,3,40.6742654555712,37.1940875189551,0.33112582781457,486,197.919220633487
101,4,37.1940875189551,32.95715635361,0.393700787401575,436,196.168156455241
101,5,32.95715635361,24.3855095564986,0.383141762452107,441,197.015237149291
101,6,24.3855095564986,16.6376865919604,0.342465753424658,491,197.703880617958
11105,1,NA,56.1273887123701,1,200,200
11105,2,56.1273887123701,53.545015369038,0.333889816360601,420,196.807930890556
11105,3,53.545015369038,49.782476331019,0.393700787401575,430,195.642370446941
11105,4,49.782476331019,43.7833143455083,0.377358490566038,454,196.481519675034
11105,5,43.7833143455083,36.1449990532794,0.34965034965035,485,196.32239454699
11105,6,36.1449990532794,24.9221618078265,0.4149377593361,429,195.981220681935
9681,1,NA,43.3268879765933,1,200,200
9681,2,43.3268879765933,37.7315506190047,0.375234521575985,371,194.909175659755
9681,3,37.7315506190047,30.5137774807169,0.3584229390681,454,197.55718408638
9681,4,30.5137774807169,23.0452769432652,0.361663652802893,466,197.532338797146
9681,5,23.0452769432652,15.1581974173429,0.418410041841004,423,197.219250774389
9681,6,15.1581974173429,9.90862146475561,0.392156862745098,477,199.084622745893
11808,1,NA,37.6699416932633,1,200,200
11808,2,37.6699416932633,36.661812229324,0.327332242225859,416,196.261586973986
11808,3,36.661812229324,35.4180682764893,0.35650623885918,445,198.209038801655
11808,4,35.4180682764893,33.1476428271415,0.431034482758621,398,194.805526219181
11808,5,33.1476428271415,30.3114752916201,0.352112676056338,466,197.025097918235
11808,6,30.3114752916201,25.7630240536069,0.364963503649635,463,197.008203622531
4574,1,NA,118.457854969503,1,200,200
4574,2,118.457854969503,112.347093531899,0.334448160535117,404,196.309700495653
4574,3,112.347093531899,105.711368135195,0.371057513914657,458,196.506916812041
4574,4,105.711368135195,95.276734512406,0.384615384615385,442,196.369787156333
4574,5,95.276734512406,83.6086565024146,0.436681222707424,395,195.609210982284
4574,6,83.6086565024146,65.4769371874452,0.348432055749129,478,197.030435864124
18735,1,NA,46.0216443590445,1,200,200
18735,2,46.0216443590445,44.7078713399957,0.312989045383412,429,197.62933963266
18735,3,44.7078713399957,43.0488316744763,0.384615384615385,428,197.210959086727
18735,4,43.0488316744763,40.4225970026311,0.388349514563107,437,194.474053403411
18735,5,40.4225970026311,34.9346562443176,0.36697247706422,448,196.72378665317
18735,6,34.9346562443176,27.2976853495432,0.31496062992126,521,197.407840126403
7513,1,NA,62.3262195655033,1,200,200
7513,2,62.3262195655033,59.5560028273414,0.342465753424658,389,197.03781286938
7513,3,59.5560028273414,55.1202091694106,0.399201596806387,416,196.378369014744
7513,4,55.1202091694106,49.1340395664855,0.348432055749129,486,197.041900827375
7513,5,49.1340395664855,35.7522442273988,0.433839479392625,402,194.690305265599
7513,6,35.7522442273988,23.0241692047792,0.337268128161889,474,198.652954218493
8279,1,NA,69.5860894110975,1,200,200
8279,2,69.5860894110975,67.1797539739883,0.37593984962406,383,195.425117635353
8279,3,67.1797539739883,63.2387027193599,0.344827586206897,473,197.984096434466
8279,4,63.2387027193599,56.357934347366,0.36697247706422,455,196.18579863327
8279,5,56.357934347366,46.812998771213,0.36036036036036,460,198.034027851101
8279,6,46.812998771213,32.4729550239528,0.385356454720617,444,195.607175844967
13373,1,NA,43.2421147846886,1,200,200
13373,2,43.2421147846886,40.5314107312003,0.328407224958949,410,197.803764813466
13373,3,40.5314107312003,37.4705922347782,0.334448160535117,491,197.610234278063
13373,4,37.4705922347782,31.9053245451223,0.429184549356223,407,194.20480002437
13373,5,31.9053245451223,24.1009081998542,0.345423143350604,469,198.348361539925
13373,6,24.1009081998542,17.764602984971,0.403225806451613,415,196.359164318282
3846,1,NA,45.7827017713791,1,200,200
3846,2,45.7827017713791,43.7797626625204,0.336700336700337,418,195.874506019544
3846,3,43.7797626625204,40.9948394843316,0.337268128161889,491,197.626715220896
3846,4,40.9948394843316,36.8400808446315,0.398406374501992,413,196.575671238262
3846,5,36.8400808446315,29.0919273537145,0.43859649122807,405,190.358092231474
3846,6,29.0919273537145,19.2142335082627,0.385356454720617,414,197.48454968208
1664,1,NA,46.886773150613,1,200,200
1664,2,46.886773150613,44.2358943686944,0.338983050847458,382,197.38294465702
1664,3,44.2358943686944,40.6904039006549,0.336700336700337,468,197.339706789927
1664,4,40.6904039006549,35.4797909314894,0.341880341880342,491,195.705781972937
1664,5,35.4797909314894,28.8964523528047,0.390625,424,196.005409248661
1664,6,28.8964523528047,18.9080934283343,0.36697247706422,457,197.074415600673
19612,1,NA,62.0296552064686,1,200,200
19612,2,62.0296552064686,59.2499656859315,0.297176820208024,430,197.73114166603
19612,3,59.2499656859315,54.192662164741,0.383877159309021,432,196.479510523932
19612,4,54.192662164741,44.8078331622594,0.375234521575985,463,195.037196351552
19612,5,44.8078331622594,28.7417564372385,0.408997955010225,392,196.837629073702
19612,6,28.7417564372385,17.3867309381381,0.315457413249211,546,198.534807918279
13602,1,NA,71.2271484741839,1,200,200
13602,2,71.2271484741839,65.674736198567,0.328407224958949,428,195.081058381031
13602,3,65.674736198567,55.843414679605,0.411522633744856,407,195.881066561963
13602,4,55.843414679605,41.4030193597601,0.352733686067019,460,197.683375100259
13602,5,41.4030193597601,28.4096577919932,0.342465753424658,487,197.592057868883
13602,6,28.4096577919932,16.5298718628794,0.4,452,197.108411171897
1476,1,NA,63.836451281591,1,200,200
1476,2,63.836451281591,58.9336088426881,0.374531835205993,385,196.340352335685
1476,3,58.9336088426881,51.3872927680224,0.36101083032491,464,196.233202104065
1476,4,51.3872927680224,40.5020646362127,0.411522633744856,407,195.903708351656
1476,5,40.5020646362127,26.4744039567955,0.386847195357834,431,197.681726662398
1476,6,26.4744039567955,15.3901474175989,0.363636363636364,479,198.380634495003
13536,1,NA,43.2754869791753,1,200,200
13536,2,43.2754869791753,41.7506809346317,0.303490136570561,453,196.892075318989
13536,3,41.7506809346317,38.6472848459183,0.374531835205993,449,196.247545090002
13536,4,38.6472848459183,33.5546272573673,0.347222222222222,486,196.946591843126
13536,5,33.5546272573673,25.9077983206201,0.33112582781457,504,196.134358708766
13536,6,25.9077983206201,17.6804075224611,0.354609929078014,462,198.399110495155
7809,1,NA,52.9350627803061,1,200,200
7809,2,52.9350627803061,51.2698358866101,0.373134328358209,359,196.030131476967
7809,3,51.2698358866101,48.5902898556049,0.275482093663912,553,198.434548753975
7809,4,48.5902898556049,45.5058712054963,0.333333333333333,474,197.854158089264
7809,5,45.5058712054963,40.3879118745864,0.397614314115308,415,196.454080459982
7809,6,40.3879118745864,34.461865646871,0.321027287319422,514,195.996118497534
16936,1,NA,43.513354365076,1,200,200
16936,2,43.513354365076,41.4556394081349,0.353356890459364,407,195.165271634482
16936,3,41.4556394081349,38.7861492297558,0.342465753424658,470,197.030496936673
16936,4,38.7861492297558,33.7907871533796,0.361663652802893,463,196.399606366914
16936,5,33.7907871533796,25.3303184570668,0.346620450606586,476,197.225270557829
16936,6,25.3303184570668,15.0559766150291,0.386100386100386,442,195.825679861749
635,1,NA,52.1149517441148,1,200,200
635,2,52.1149517441148,49.9560701863226,0.340715502555366,400,195.508806018219
635,3,49.9560701863226,46.290277206907,0.362976406533575,439,198.134633879529
635,4,46.290277206907,41.7573935671978,0.36036036036036,465,196.740795492756
635,5,41.7573935671978,33.8174988282001,0.386100386100386,431,196.273288901944
635,6,33.8174988282001,21.8147084635971,0.37243947858473,433,197.64711377142
817,1,NA,77.2463223401463,1,200,200
817,2,77.2463223401463,73.3217813205895,0.36697247706422,376,195.456130360543
817,3,73.3217813205895,66.7486747519968,0.328407224958949,494,197.527740266975
817,4,66.7486747519968,53.5010750309888,0.371057513914657,473,195.644814110504
817,5,53.5010750309888,38.1049892471605,0.366300366300366,441,196.301158591753
817,6,38.1049892471605,22.9696680053551,0.364298724954463,462,199.118000601657
17480,1,NA,59.0034031548508,1,200,200
17480,2,59.0034031548508,53.947763642565,0.327868852459016,417,196.951686851664
17480,3,53.947763642565,48.2999859866103,0.33112582781457,493,198.191078000138
17480,4,48.2999859866103,38.3206110321428,0.36563071297989,463,196.038402241022
17480,5,38.3206110321428,27.8549065977402,0.334448160535117,481,197.411102390354
17480,6,27.8549065977402,18.6548797391059,0.436681222707424,402,197.941452793505
11453,1,NA,102.76567797731,1,200,200
11453,2,102.76567797731,98.8592749525714,0.289017341040462,453,196.156721496005
11453,3,98.8592749525714,93.2365166891774,0.366300366300366,451,196.226548943228
11453,4,93.2365166891774,83.8289175705594,0.421940928270042,414,192.133506187182
11453,5,83.8289175705594,72.208100622673,0.364963503649635,458,197.319468743363
11453,6,72.208100622673,51.0323664143269,0.383877159309021,431,195.612646597765
19803,1,NA,56.8069918162989,1,200,200
19803,2,56.8069918162989,50.7746169190308,0.348432055749129,374,194.940627986728
19803,3,50.7746169190308,40.7728363105867,0.387596899224806,417,197.665570493089
19803,4,40.7728363105867,26.9150746375586,0.318471337579618,511,198.355606216341
19803,5,26.9150746375586,15.6531892864045,0.336700336700337,518,198.570384597463
19803,6,15.6531892864045,9.19804522132241,0.378787878787879,509,198.827384436911
15203,1,NA,86.828560097301,1,200,200
15203,2,86.828560097301,83.8301843372199,0.333889816360601,413,196.271910991051
15203,3,83.8301843372199,78.9831314553479,0.393700787401575,410,195.246705684197
15203,4,78.9831314553479,70.5696403162436,0.384615384615385,435,195.682147086575
15203,5,70.5696403162436,56.2224404660206,0.377358490566038,432,196.516116507906
15203,6,56.2224404660206,34.9405912755646,0.344827586206897,472,197.171123177659
14717,1,NA,56.4975412208527,1,200,200
14717,2,56.4975412208527,52.5207831649358,0.301204819277108,425,197.655577193235
14717,3,52.5207831649358,45.763133472913,0.33003300330033,483,197.125863443099
14717,4,45.763133472913,35.5241666641433,0.346020761245675,484,197.348528061789
14717,5,35.5241666641433,23.9336485191241,0.341296928327645,503,195.663587853498
14717,6,23.9336485191241,14.1965839068096,0.35650623885918,481,198.608155484784
16876,1,NA,56.7486969438904,1,200,200
16876,2,56.7486969438904,52.8871772255947,0.336134453781513,401,195.827154671538
16876,3,52.8871772255947,46.4563782583043,0.371747211895911,455,195.597028443928
16876,4,46.4563782583043,36.9891002094613,0.355871886120996,472,195.941969590271
16876,5,36.9891002094613,27.1088695593917,0.328407224958949,479,198.197969940938
16876,6,27.1088695593917,17.1311588805959,0.364963503649635,470,197.361198341209
4556,1,NA,47.8784639079651,1,200,200
4556,2,47.8784639079651,46.4244014083102,0.37243947858473,351,196.445652321824
4556,3,46.4244014083102,44.1090338869527,0.364963503649635,445,197.32881337477
4556,4,44.1090338869527,39.6382501591289,0.338409475465313,495,195.548885271312
4556,5,39.6382501591289,30.4040254981654,0.32626427406199,492,197.362555664373
4556,6,30.4040254981654,16.2468838587665,0.363636363636364,472,196.273589122528
707,1,NA,63.2823770843201,1,200,200
707,2,63.2823770843201,58.5960502141764,0.382409177820268,355,196.151930685115
707,3,58.5960502141764,52.5260234931721,0.379506641366224,440,195.750517061674
707,4,52.5260234931721,43.0409164715507,0.355239786856128,456,197.076376751331
707,5,43.0409164715507,30.8425398179168,0.383877159309021,454,195.705677211131
707,6,30.8425398179168,18.6388528579556,0.364298724954463,462,198.336724786157
11934,1,NA,98.0113639246536,1,200,200
11934,2,98.0113639246536,90.7044441994108,0.350262697022767,382,195.757948372049
11934,3,90.7044441994108,80.6659149643428,0.364298724954463,453,197.784470767784
11934,4,80.6659149643428,64.2954390257225,0.377358490566038,449,195.120637825597
11934,5,64.2954390257225,44.4623055399629,0.349040139616056,464,197.363661019102
11934,6,44.4623055399629,25.5975777436456,0.3584229390681,474,197.976058523233
7019,1,NA,139.389869246611,1,200,200
7019,2,139.389869246611,131.186478439678,0.313971742543171,448,196.813567762712
7019,3,131.186478439678,118.185227636513,0.389863547758285,427,196.377636380634
7019,4,118.185227636513,103.264576702413,0.343053173241852,487,197.24903773943
7019,5,103.264576702413,82.8764851416341,0.405679513184584,416,194.223221453978
7019,6,82.8764851416341,51.2671509920479,0.380228136882129,434,197.621126919375
18917,1,NA,57.7010099746315,1,200,200
18917,2,57.7010099746315,55.6349092672249,0.380228136882129,364,195.525610240741
18917,3,55.6349092672249,52.4898049079506,0.344827586206897,488,196.919685966856
18917,4,52.4898049079506,46.9991664603777,0.393700787401575,433,197.002959719862
18917,5,46.9991664603777,39.3510878198125,0.380952380952381,449,195.551735924297
18917,6,39.3510878198125,26.8006832939507,0.37037037037037,461,196.197121421146
19640,1,NA,35.5927039867414,1,200,200
19640,2,35.5927039867414,34.6564177152789,0.371747211895911,377,196.885425606758
19640,3,34.6564177152789,33.0815674569041,0.333333333333333,479,197.256454394742
19640,4,33.0815674569041,29.4865830038235,0.32258064516129,506,198.060353753911
19640,5,29.4865830038235,24.5961647654521,0.308166409861325,549,197.041660179637
19640,6,24.5961647654521,16.6449246213244,0.314465408805031,504,197.667874435556
724,1,NA,76.5159962432375,1,200,200
724,2,76.5159962432375,73.6586439132125,0.369685767097967,354,193.037427477675
724,3,73.6586439132125,69.2861237227254,0.3584229390681,443,197.181542160207
724,4,69.2861237227254,60.9625536499551,0.3690036900369,443,196.348138554233
724,5,60.9625536499551,47.3751544929325,0.353982300884956,478,196.399853830162
724,6,47.3751544929325,27.6259132200823,0.349040139616056,492,196.424976441132
3578,1,NA,78.0836845464347,1,200,200
3578,2,78.0836845464347,70.9546799574158,0.384615384615385,353,196.360669096176
3578,3,70.9546799574158,60.2141636276594,0.362976406533575,451,196.29017793046
3578,4,60.2141636276594,47.369747203325,0.400801603206413,427,196.164013307811
3578,5,47.369747203325,30.7283723252549,0.375234521575985,432,197.650850051226
3578,6,30.7283723252549,16.8956477257618,0.36101083032491,488,198.870234288372
5701,1,NA,53.9592612193444,1,200,200
5701,2,53.9592612193444,50.1949632513697,0.354609929078014,372,196.847691417257
5701,3,50.1949632513697,44.5507226465398,0.3690036900369,457,195.577731510473
5701,4,44.5507226465398,37.5364715420564,0.380952380952381,432,196.385666256761
5701,5,37.5364715420564,24.8803178749423,0.388349514563107,424,196.960253871306
5701,6,24.8803178749423,15.4942289163514,0.359712230215827,482,198.728352234632
836,1,NA,100.642359613364,1,200,200
836,2,100.642359613364,94.4467762156206,0.361663652802893,385,195.112192614874
836,3,94.4467762156206,85.0783380659994,0.359066427289048,461,197.598720068308
836,4,85.0783380659994,73.7268782004079,0.420168067226891,419,196.031646433555
836,5,73.7268782004079,56.1238692550736,0.379506641366224,448,195.291012648318
836,6,56.1238692550736,36.4938170127495,0.386100386100386,449,195.69341645396
13924,1,NA,70.3741277457086,1,200,200
13924,2,70.3741277457086,63.8172290872429,0.337268128161889,398,197.076845798158
13924,3,63.8172290872429,54.8205073698438,0.333333333333333,501,197.375260989319
