"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
4024,"NelderMead",TRUE,"beta",8906,0.18122613,19.319136,0.82630837,10.0005,1110.26245793654,3.96462251974902,47.9823380086905,1110.26245900014,15.8461538461538,43.4569383931438,49.8133831852977,0.762137995240599,29,8,21,206,369,79.1262132081252,0,0.990000000000009,0.98599999999999,6,19,0,1817.56501831502
7200,"NelderMead",TRUE,"beta",5489,0.026234286,6.644809,0.63029695,10.0005,1486.63309177264,4.96597154546777,78.7917479855336,1486.6330938319,20.6840659340659,70.8898503251409,38.3361648361543,0.261541512793713,31,8,23,216,570,163.888888130144,0,0.5,0.497999999999934,6,19,0,5156.58882783883
8187,"NelderMead",TRUE,"beta",7605,0.19802761,7.299651,0.8436794,10.0005,1085.34362568845,3.73256123129305,44.2436766780677,1085.34362668411,15.1318681318681,60.2442373332764,26.2752739066563,0.763463135276025,17,6,11,309,748,142.071196951226,0,0.531000000000063,0.528999999999996,6,19,0,3585.00824175824
4510,"NelderMead",TRUE,"beta",6993,0.14771914,15.652932,0.7070199,10.0005,1314.4580636069,3.04227433166836,43.0316946578865,1314.45806503399,15.4258241758242,43.4898308184268,57.1641109100819,0.667715901710883,34,8,26,144,365,153.472221156443,0,0.623000000000047,0.620000000000005,6,19,0,1850.56684981685
4072,"NelderMead",TRUE,"beta",6055,0.06424443,4.042222,0.77810043,10.0005,1185.24540053879,3.48945710068924,44.8480869435359,1185.24540172238,21.0961538461538,90.1077651518411,27.0968257076658,0.3834322772881,18,6,12,289,925,220.069203390764,0,0.433999999999969,0.43100000000004,6,19,0,7958.08882783883
11024,"NelderMead",TRUE,"beta",6513,0.16397974,9.298276,0.43223122,10.0005,2213.69218953297,2.34103185793985,54.16427137153,2213.69219370891,16.2087912087912,54.801038732435,46.5238331030385,0.642508335899665,23,6,17,141,523,270.92198389417,0,0.500999999999976,0.5,6,19,0,3034.60897435897
18864,"NelderMead",TRUE,"beta",7194,0.04795663,3.9094527,0.23996426,10.0005,4067.4955926041,2.56018488141431,106.69559252942,4067.49560796577,31.2252747252747,116.219525132303,65.2283235333291,0.153668139596265,30,6,24,150,1139,659.333328937778,0,0.612999999999829,0.610999999999876,6,19,0,13560.0558608059
17224,"NelderMead",TRUE,"beta",5764,0.25971547,19.8394,0.49988785,10.0005,1900.54871927664,4.43411699097535,88.7066708427679,1900.54872264997,9.58241758241758,26.2078547071608,45.91908178273,0.796199293449374,22,10,12,126,248,96.8253960569413,0,0.645999999999958,0.643000000000029,6,19,0,656.247252747253
19660,"NelderMead",TRUE,"beta",7990,0.18460576,4.802766,0.87596875,10.0005,1041.65031453274,3.70556176014879,42.3045575340079,1041.65031544077,18.1565934065934,82.9818098695779,24.1029275422072,0.712401397435241,11,5,6,397,1080,172.040301833652,0,0.499000000000024,0.497000000000071,6,19,0,6827.91666666667
17063,"NelderMead",TRUE,"beta",6352,0.053998742,8.79722,0.81002045,10.0005,1134.5984584283,3.72212480355374,45.953295497588,1134.59845952418,19.9010989010989,63.7307609409294,40.9057571317844,0.441197874827799,27,9,18,209,516,146.889951450287,0,0.543,0.54,6,19,0,4167.85805860806
852,"NelderMead",TRUE,"beta",5864,0.1915075,7.651905,0.31198025,10.0005,3105.49136329786,4.0044006271391,128.360716653393,3105.49137247647,15.5604395604396,54.1174445275994,43.7930924698122,0.623471875154151,22,6,16,177,569,221.468925302435,0,0.539999999999999,0.536999999999999,6,19,0,3025.56227106227
467,"NelderMead",TRUE,"beta",6631,0.093047805,19.207653,0.4838406,10.0005,1966.89971456116,3.57982532983717,73.9913996697189,1966.8997180769,17.8214285714286,42.8634107138242,66.1783143064988,0.492074553568057,37,11,26,117,289,147.008545752064,0,0.713999999999999,0.710999999999999,6,19,0,1919.53021978022
6662,"NelderMead",TRUE,"beta",9706,0.14084072,10.676194,0.4157031,10.0005,2305.68328139558,2.6525039622958,63.8108445064258,2305.6832860728,26.1840659340659,80.3780387971685,56.893919470935,0.578441064625312,30,7,23,204,705,245.588234090254,0,0.820999999999998,0.818000000000007,6,19,0,6362.96886446886
12325,"NelderMead",TRUE,"beta",6838,0.14902018,9.645363,0.5965262,10.0005,1576.45611948569,2.47975595783528,41.5720205689736,1576.45612149269,16.4395604395604,54.9602253782349,46.3244650328658,0.66149219178659,29,7,22,167,538,222.155687292481,0,0.538999999999987,0.536000000000001,6,19,0,3118.66025641026
16818,"NelderMead",TRUE,"beta",6804,0.06393298,12.882934,0.49471578,10.0005,1921.46371413205,2.66356141313389,53.8429275735767,1921.46371729464,21.4642857142857,58.2459497247719,66.6275179017986,0.380575026022144,41,11,30,119,385,223.529409886307,0,0.689999999999998,0.684999999999988,6,19,0,3343.53388278388
10497,"NelderMead",TRUE,"beta",7900,0.09227848,6.167004,0.7785465,10.0005,1184.50901624436,4.61587702828554,59.2913566773078,1184.50901750918,23.1785714285714,90.1707629085863,32.200601582102,0.509788249506085,20,7,13,342,846,147.36842062173,0,0.591999999999985,0.589000000000022,6,19,0,8038.46886446886
16754,"NelderMead",TRUE,"beta",8395,0.2115545,10.661784,0.40269926,10.0005,2383.3668619521,1.74523795541986,43.3406611503987,2383.36686650494,17.4587912087912,58.7201642735074,64.4514672251211,0.774506732429296,10,6,4,165,566,243.030301557392,0,0.642000000000053,0.638999999999896,6,19,0,3514.13186813187
19971,"NelderMead",TRUE,"beta",5714,0.3337417,11.39353,0.74353987,10.0005,1244.98503591343,3.96773298775618,53.3654150167572,1244.98503727405,7.92857142857143,28.64417935618,25.9358616391063,0.870834412145129,10,7,3,196,372,89.7959179092045,0,0.461999999999989,0.457999999999951,6,19,0,812.868131868132
11495,"NelderMead",TRUE,"beta",9065,0.04842802,10.087918,0.41409227,10.0005,2315.04145364742,1.81463739879297,43.8242455156892,2315.0414579623,31.3076923076923,90.6586703271921,81.4290263932245,0.285171224125567,60,8,52,110,678,516.363631669421,0,0.793999999999983,0.790000000000077,6,19,0,8076.96245421245
10732,"NelderMead",TRUE,"beta",9109,0.119222745,7.9768524,0.42344844,10.0005,2261.68067531036,2.40450491575287,56.7867280606502,2261.68067971086,26.5769230769231,89.4271758483951,48.4203350997021,0.528986623762632,24,7,17,198,780,293.939392454852,0,0.725000000000023,0.72199999999998,6,19,0,8124.97435897436
736,"NelderMead",TRUE,"beta",6540,0.19617736,16.79037,0.6421917,10.0005,1457.24528757185,4.58516369788593,71.4022457168291,1457.24528952321,12.0467032967033,34.0700232391539,40.9889956554547,0.759726614920273,23,9,14,152,299,96.710525679536,0,0.661999999999921,0.658999999999992,6,19,0,1231.50366300366
8136,"NelderMead",TRUE,"beta",5463,0.33443162,3.4595323,0.7283299,10.0005,1273.07283241691,4.99993821557519,68.6527933630896,1273.07283391023,10.5714285714286,57.2197422320208,16.4625699160346,0.79152207388067,8,4,4,366,972,165.573770039416,0,0.370000000000005,0.369000000000028,6,19,0,3285.26282051282
11123,"NelderMead",TRUE,"beta",9052,0.04496244,7.3367853,0.51806545,10.0005,1830.35454915908,3.37043652243259,65.0613748563761,1830.35455214907,33.8324175824176,109.287087903455,46.6063985602514,0.266406997210143,31,8,23,279,853,205.734766287689,0,0.755999999999972,0.751999999999953,6,19,0,11794.8672161172
11793,"NelderMead",TRUE,"beta",7989,0.019526849,18.838634,0.35659063,10.0005,2704.47637475927,1.96933375180474,55.2294999588837,2704.47638097023,31.206043956044,63.7933003130828,157.648510131459,-0.0724714145971412,127,14,113,62,359,479.032250338189,0,0.875999999999976,0.873000000000047,6,19,0,4014.45970695971
12090,"NelderMead",TRUE,"beta",6235,0.3031275,7.301089,0.23256841,10.0005,4200.02507993229,1.28884144515044,55.4205056147863,4200.02509473284,11.9313186813187,51.3274608933487,49.7337397996756,0.849803901421343,2,5,3,204,642,214.705881300461,0,0.470000000000027,0.466999999999871,6,19,0,2562.92765567766
11507,"NelderMead",TRUE,"beta",6448,0.26473325,7.957851,0.798204,10.0005,1152.87520339052,4.93698876491225,61.8543081010681,1152.87520460134,10.8296703296703,44.1057046969345,22.7699262341151,0.815213779678209,13,6,7,277,573,106.8592053904,0,0.56899999999996,0.566000000000031,6,19,0,2007.78205128205
450,"NelderMead",TRUE,"beta",9353,0.15599273,7.798197,0.09202044,10.0005,10767.6940604968,1.11482746758435,121.156039783958,10767.6941678524,24.9807692307692,94.8871075900893,111.115727234248,0.718973560949685,2,6,4,182,864,374.725272666345,0,0.880000000000109,0.875999999999976,6,19,0,8907.72619047619
10946,"NelderMead",TRUE,"beta",9590,0.08050052,6.411158,0.51690346,10.0005,1834.69395264893,4.14615179490314,80.2153481907992,1834.69395575581,31.5521978021978,114.322622817674,39.8660977017789,0.413090535685966,24,7,17,348,1035,197.413792536167,0,0.785999999999831,0.769999999999905,6,19,0,12925.9935897436
7014,"NelderMead",TRUE,"beta",5143,0.18005055,14.680132,0.81772846,10.0005,1122.96098007527,4.99340724645982,61.0674222690274,1122.96098122365,9.49175824175824,29.1278443878245,37.1644382742499,0.758701287291794,24,9,15,149,282,89.2617443673708,0,0.550999999999931,0.548999999999978,6,19,0,843.065934065934
2457,"NelderMead",TRUE,"beta",6678,0.042677447,11.015597,1.0268285,10.0005,873.92115540821,4.69771749787149,45.7520645730654,873.921156073266,19.0576923076923,58.5011740278549,36.5367550784193,0.500949889989205,28,10,18,221,446,101.809954290453,0,0.589,0.588,6,19,0,3424.05586080586
6863,"NelderMead",TRUE,"beta",6501,0.17120443,8.630572,0.5774862,10.0005,1631.72969045541,3.33760171259182,57.7982399004071,1631.72969279209,15.206043956044,53.4921941517156,37.2861345595081,0.680187252305049,18,7,11,191,540,182.722512132343,0,0.531000000000002,0.529,6,19,0,2968.413003663
15424,"NelderMead",TRUE,"beta",8515,0.17028773,15.149588,0.56924754,10.0005,1656.79283276869,2.65381278671966,46.6219929094291,1656.79283505488,19.1703296703297,53.3750466453717,56.6786184589144,0.67682132497475,26,7,19,156,443,183.974357795036,0,0.793999999999997,0.790999999999997,6,19,0,2882.89377289377
17990,"NelderMead",TRUE,"beta",9041,0.2186705,8.191701,1.0398618,10.0005,861.71433467244,4.37100378310214,42.0365699873897,861.714335303978,16.3846153846154,64.5297869715483,24.8089117938314,0.787471650819555,13,6,7,390,776,98.9743587205786,0,0.704000000000008,0.701000000000022,6,19,0,3843.34157509158
2392,"NelderMead",TRUE,"beta",5334,0.27877766,13.2049465,0.48257253,10.0005,1972.33096759086,2.47635503099956,51.3182722761097,1972.33097088151,10.0604395604396,30.4784196757979,43.126236276596,0.804687507859536,2,8,6,123,312,153.658535336109,0,0.521999999999991,0.518999999999977,6,19,0,959.533882783883
15780,"NelderMead",TRUE,"beta",6304,0.20272842,19.484604,0.1773004,10.0005,5540.42717590921,1.23076645408863,69.420485932989,5540.42720265641,12.8873626373626,36.1622184601006,91.3827062675793,0.792594599212882,2,12,10,69,265,284.057966897711,0,0.689000000000021,0.687000000000012,6,19,0,1284.19230769231
8722,"NelderMead",TRUE,"beta",9047,0.16126893,7.721372,0.51176417,10.0005,1854.12273224575,3.53278175372026,69.0348914580703,1854.12273534392,22.4697802197802,81.6770476320619,37.0976057230382,0.63780032211821,17,7,10,277,819,195.667869329719,0,0.700999999999965,0.697000000000003,6,19,0,6747.59340659341
12092,"NelderMead",TRUE,"beta",9971,0.026978238,18.909346,0.3462435,10.0005,2788.2852593961,1.62240263105464,46.8596161714571,2788.28526573045,36.3901098901099,76.4682653418763,166.806104521008,-0.0199869306147996,104,13,91,53,429,709.433948878605,0,1.072,1.06900000000002,6,19,0,5868.82417582418
4836,"NelderMead",TRUE,"beta",7671,0.12723243,17.105206,0.35345176,10.0005,2729.38185757122,1.91984626097612,54.3197819495699,2729.38186387163,20.6483516483516,53.4298348560732,94.6094579813747,0.538141681718183,25,10,15,78,377,383.333328418803,0,0.710000000000036,0.706999999999994,6,19,0,2675.60256410256
1144,"NelderMead",TRUE,"beta",7789,0.01348055,4.224829,0.40023923,10.0005,2398.63062549208,4.08739641171166,102.128938773249,2398.63063089824,36.9725274725275,131.692010821787,48.5942266587388,0.0452596566831871,35,8,27,297,1142,284.511783553832,0,0.642000000000053,0.639999999999986,6,19,0,17352.1437728938
14553,"NelderMead",TRUE,"beta",9373,0.050784167,13.254198,0.4811055,10.0005,1978.65010485507,2.20998899933246,45.9379387428003,1978.65010807246,31.4093406593407,80.3291819485763,94.0875606579198,0.306738582086421,53,10,43,126,558,342.857140136054,0,0.883000000000038,0.880999999999972,6,19,0,6493.83882783883
19964,"NelderMead",TRUE,"beta",7781,0.03906953,3.0341647,0.5928915,10.0005,1586.7335733659,2.8254329207637,47.65752574307,1586.73357548057,31.1950549450549,138.146253523711,34.9202967913258,0.246645476399306,18,6,12,302,1489,393.046356314416,0,0.511999999999944,0.509999999999991,6,19,0,19229.7161172161
5412,"NelderMead",TRUE,"beta",9867,0.07895003,14.064842,0.6875398,10.0005,1354.5339755538,2.95404654740715,42.9676107439092,1354.53397706538,27.4313186813187,73.957906798543,63.518335267984,0.501638173657987,41,9,32,196,518,164.285713447522,0,0.808999999999969,0.805000000000064,6,19,0,5692.6858974359
11183,"NelderMead",TRUE,"beta",8421,0.161501,5.824709,0.97829735,10.0005,922.235212103728,4.90836465269476,50.1750318645695,922.235212858532,18.1758241758242,78.5484381948944,21.3858080292494,0.717132581191941,13,6,7,472,935,98.0932201311584,0,0.580000000000041,0.577999999999975,6,19,0,6409.7152014652
2133,"NelderMead",TRUE,"beta",5755,0.068288445,4.8878255,0.8081607,10.0005,1137.43953258623,4.81369378427325,59.5665499319933,1137.43953375738,17.8049450549451,74.2945393109653,26.2336936609812,0.480051014835372,19,6,13,288,775,169.097221635079,0,0.410000000000082,0.408000000000129,6,19,0,5639.13736263736
2937,"NelderMead",TRUE,"beta",5761,0.24665856,17.907469,0.7645676,10.0005,1207.9942163283,4.763688661872,62.3087722564374,1207.99421765468,8.92032967032967,26.5104685936508,36.7159666651794,0.806099131508201,30,8,22,145,259,78.6206891129608,0,0.507000000000062,0.505000000000109,6,19,0,717.247252747253
13624,"NelderMead",TRUE,"beta",8218,0.12204916,8.040195,0.2025736,10.0005,4836.72420869884,2.08122136149752,102.74415928658,4836.72423025124,26.5824175824176,85.6312051573683,74.4809009064485,0.465085458078916,29,7,22,122,789,546.721306994088,0,0.708000000000084,0.705999999999904,6,19,0,7204.586996337
13866,"NelderMead",TRUE,"beta",8318,0.19920655,4.4233356,0.44569868,10.0005,2143.78047935035,3.36523518284146,75.5084902786924,2143.78048352325,22.7884615384615,99.6077058010326,31.0517578412801,0.630053195697662,11,5,6,338,1211,258.284022904485,0,0.717000000000098,0.715000000000146,6,19,0,9815.55952380952
12233,"NelderMead",TRUE,"beta",5144,0.10517107,3.0506852,0.46860224,10.0005,2034.1127135156,2.91397249349971,62.1874575786149,2034.11271715835,17.9010989010989,84.0796325835491,33.7337688024872,0.414776915299951,13,5,8,212,994,368.867922788359,0,0.368999999999915,0.367999999999938,6,19,0,7061.53296703297
