sim_idx,mean_time_sec,median_time_sec,n_windows
1905,0.023133234133159642,0.011655743001028895,19
6717,0.022709593201350225,0.01252681901678443,19
2174,0.02215838383295034,0.011786739807575941,19
6769,0.02314785735583619,0.012150945840403438,19
7161,0.023868437378520246,0.01221346203237772,19
6504,0.02064801571204474,0.013684271136298776,19
18765,0.02099297059650876,0.008232631022110581,19
4420,0.023641610297521477,0.011979436036199331,19
1272,0.02357194651114313,0.013184624025598168,19
451,0.022045825056633668,0.012370465090498328,19
3519,0.02357277647886229,0.013817485887557268,19
17477,0.02391884502905764,0.012798828072845936,19
9567,0.023639150637839185,0.01279924320988357,19
247,0.02386242694123403,0.013558282982558012,19
17815,0.02401663128923821,0.013988120947033167,19
1747,0.022272521629929543,0.013470359845086932,19
2085,0.020839733341218608,0.012252114014700055,19
12492,0.016985965181926365,0.0074426839128136635,19
13351,0.023216371730852284,0.014210207853466272,19
4974,0.02380894750699793,0.012300190981477499,19
3498,0.024144409812594716,0.012048774864524603,19
13442,0.022756269961399466,0.013374597067013383,19
1084,0.023452189983800054,0.012104409048333764,19
4935,0.02439881559755457,0.012664145091548562,19
6237,0.021802532707193966,0.013085626997053623,19
6734,0.020738259631846296,0.009256570134311914,19
12983,0.021904498951411562,0.010481297969818115,19
14249,0.023067019058783587,0.01218945300206542,19
11982,0.023685252110130693,0.012820156989619136,19
5922,0.023746651609575276,0.013298175996169448,19
17268,0.023652053364601574,0.012135510798543692,19
8948,0.023871654742642454,0.012827741913497448,19
19450,0.02344230151931314,0.011919853975996375,19
4149,0.0238593168997843,0.012650434859097004,19
5099,0.023842646997716082,0.013750920072197914,19
9512,0.023580589331686497,0.0125728789716959,19
13259,0.02089016793883945,0.01221726299263537,19
17360,0.022375096444432672,0.009938624920323491,19
17037,0.024336596571007056,0.013448372948914766,19
3335,0.02192574728427357,0.011872584000229836,19
17585,0.0242160703178103,0.01440887013450265,19
19819,0.023702452804795222,0.011916906107217073,19
13728,0.023758569732308388,0.012932260055094957,19
9893,0.02216804132943875,0.014845911879092455,19
7650,0.02052274731134898,0.008065758971497416,19
2238,0.02174260691543551,0.008150980109348893,19
14204,0.02315591339414057,0.01336829992942512,19
251,0.02369743652984892,0.012266947887837887,19
8196,0.023510142499090808,0.011931488988921046,19
4706,0.023710742899167695,0.01221539406105876,19
8143,0.02240244947422884,0.012725237989798188,19
2714,0.022649393220873254,0.01403831085190177,19
18079,0.02378746840220533,0.012657081009820104,19
9529,0.02375551349924583,0.011882249964401126,19
10341,0.023910918787709977,0.013136172201484442,19
15290,0.023270395731455402,0.013317405013367534,19
326,0.023717443042091634,0.012900448171421885,19
4980,0.02365543694529486,0.013498297892510891,19
7438,0.02468671925414942,0.013716676039621234,19
6647,0.023769734255773455,0.012037329142913222,19
6258,0.023417231516520445,0.014058101922273636,19
9047,0.023149486190002216,0.011790686985477805,19
3393,0.024864245132592163,0.014206364983692765,19
17664,0.022015925852189724,0.012737171957269311,19
19414,0.02392855777993406,0.012687410926446319,19
16117,0.02433440640666767,0.014547143829986453,19
1337,0.024112565418411242,0.013153847074136138,19
3168,0.023778205627183382,0.012386553920805454,19
12860,0.023502463621920662,0.012622517067939043,19
19814,0.024766360728168173,0.013596958015114069,19
2393,0.02346301697635729,0.01211779098957777,19
19915,0.024014271330088377,0.012605468975380063,19
15179,0.0246588122099638,0.014069269178435206,19
5923,0.023317256721814995,0.014560024021193385,19
16297,0.02376099289885085,0.011842446168884635,19
2743,0.023054054766697318,0.013064004015177488,19
5005,0.02316415118739793,0.011859935941174626,19
18716,0.023860739899407093,0.01347501203417778,19
19613,0.0238674981274495,0.013433400075882673,19
11643,0.02360032536824675,0.0121905910782516,19
4119,0.02334985042628097,0.01301539596170187,19
2090,0.02365822751859301,0.017412486020475626,19
7443,0.023442084901034832,0.01208254205994308,19
8731,0.02329127436601802,0.013514952966943383,19
14404,0.023936875348322485,0.01200828212313354,19
5702,0.023537553712039402,0.012539175106212497,19
3800,0.023980113101731006,0.013715189881622791,19
11419,0.021897944180588973,0.013387138955295086,19
2008,0.018698410792766434,0.012395132100209594,19
1493,0.023019753543562012,0.01186716090887785,19
9282,0.021776522460736726,0.007082069991156459,19
7789,0.023779873797473938,0.011997136054560542,19
3848,0.022957455219798965,0.013599941972643137,19
15650,0.02417417667119911,0.011687549063935876,19
