"day","window","regime","win_len","mean_mae","sd_mae"
264,"early_015d","early",15,0.444444444444444,1.0137937550497
265,"early_015d","early",15,0,0
266,"early_015d","early",15,0.222222222222222,0.666666666666667
267,"early_015d","early",15,0.111111111111111,0.333333333333333
268,"early_015d","early",15,0.111111111111111,0.333333333333333
269,"early_015d","early",15,0.111111111111111,0.333333333333333
270,"early_015d","early",15,0.111111111111111,0.333333333333333
271,"early_015d","early",15,0.333333333333333,1
272,"early_015d","early",15,0,0
273,"early_015d","early",15,0,0
274,"early_015d","early",15,0.222222222222222,0.440958551844098
275,"early_015d","early",15,0,0
276,"early_015d","early",15,0.111111111111111,0.333333333333333
277,"early_015d","early",15,0.111111111111111,0.333333333333333
278,"early_015d","early",15,0,0
279,"early_015d","early",15,0.222222222222222,0.666666666666667
280,"early_015d","early",15,0.111111111111111,0.333333333333333
281,"early_015d","early",15,0,0
282,"early_015d","early",15,0,0
283,"early_015d","early",15,0.111111111111111,0.333333333333333
284,"early_015d","early",15,0,0
285,"early_015d","early",15,0,0
286,"early_015d","early",15,0,0
287,"early_015d","early",15,0.111111111111111,0.333333333333333
288,"early_015d","early",15,0.111111111111111,0.333333333333333
289,"early_015d","early",15,0.111111111111111,0.333333333333333
290,"early_015d","early",15,0,0
291,"early_015d","early",15,0.333333333333333,1
292,"early_015d","early",15,0,0
293,"early_015d","early",15,0.111111111111111,0.333333333333333
294,"early_015d","early",15,0,0
295,"early_015d","early",15,0.111111111111111,0.333333333333333
296,"early_015d","early",15,0.111111111111111,0.333333333333333
297,"early_015d","early",15,0.111111111111111,0.333333333333333
298,"early_015d","early",15,0,0
299,"early_015d","early",15,0.111111111111111,0.333333333333333
300,"early_015d","early",15,0,0
301,"early_015d","early",15,0,0
302,"early_015d","early",15,0.111111111111111,0.333333333333333
303,"early_015d","early",15,0,0
304,"early_015d","early",15,0,0
305,"early_015d","early",15,0,0
306,"early_015d","early",15,0.111111111111111,0.333333333333333
307,"early_015d","early",15,0,0
308,"early_015d","early",15,0.222222222222222,0.666666666666667
309,"early_015d","early",15,0,0
310,"early_015d","early",15,0,0
311,"early_015d","early",15,0.111111111111111,0.333333333333333
312,"early_015d","early",15,0,0
313,"early_015d","early",15,0,0
314,"early_015d","early",15,0,0
315,"early_015d","early",15,0.222222222222222,0.666666666666667
316,"early_015d","early",15,0,0
317,"early_015d","early",15,0.111111111111111,0.333333333333333
318,"early_015d","early",15,0,0
319,"early_015d","early",15,0.111111111111111,0.333333333333333
320,"early_015d","early",15,0,0
321,"early_015d","early",15,0,0
322,"early_015d","early",15,0,0
323,"early_015d","early",15,0.111111111111111,0.333333333333333
324,"early_015d","early",15,0,0
325,"early_015d","early",15,0,0
326,"early_015d","early",15,0,0
327,"early_015d","early",15,0.111111111111111,0.333333333333333
328,"early_015d","early",15,0,0
329,"early_015d","early",15,0,0
330,"early_015d","early",15,0.111111111111111,0.333333333333333
331,"early_015d","early",15,0.111111111111111,0.333333333333333
332,"early_015d","early",15,0,0
333,"early_015d","early",15,0,0
334,"early_015d","early",15,0,0
335,"early_015d","early",15,0,0
336,"early_015d","early",15,0,0
337,"early_015d","early",15,0,0
338,"early_015d","early",15,0.111111111111111,0.333333333333333
339,"early_015d","early",15,0,0
340,"early_015d","early",15,0,0
341,"early_015d","early",15,0,0
342,"early_015d","early",15,0,0
343,"early_015d","early",15,0,0
344,"early_015d","early",15,0,0
345,"early_015d","early",15,0,0
346,"early_015d","early",15,0,0
347,"early_015d","early",15,0,0
348,"early_015d","early",15,0,0
349,"early_015d","early",15,0,0
350,"early_015d","early",15,0,0
351,"early_015d","early",15,0,0
352,"early_015d","early",15,0.111111111111111,0.333333333333333
353,"early_015d","early",15,0,0
354,"early_015d","early",15,0,0
355,"early_015d","early",15,0,0
356,"early_015d","early",15,0,0
357,"early_015d","early",15,0,0
358,"early_015d","early",15,0,0
359,"early_015d","early",15,0,0
360,"early_015d","early",15,0,0
361,"early_015d","early",15,0,0
362,"early_015d","early",15,0,0
363,"early_015d","early",15,0,0
364,"early_015d","early",15,0,0
365,"early_015d","early",15,0,0
