"sim_idx","method","pred_beta","pred_R0","true_beta","true_R0","smape","mae","pearson_r","err_beta_pct","err_R0_pct","time_sec","n_model_runs"
17888,"ABC-SMC",1.57516841834957,10.2869659878707,0.4924869,3.2162883,28.526566326738,4.92445054945055,0.952693017207602,219.839658344125,219.839673199405,31.21,500
17888,"NelderMead",10.0005,65.3103516825783,0.4924869,3.2162883,35.0637807843274,7.63186813186813,0.86941516560542,1930.6123878625,1930.61248217637,11.726,500
17888,"DE",0.540426301544022,3.52936671289987,0.4924869,3.2162883,14.5726766590907,1.46840659340659,0.99311050661888,9.73414755682267,9.73415265353767,27.986,500
17958,"BiLSTM",0.823134958744049,4.20158624649048,0.80637515,3.8008006,6.12956901391563,1.74175824175824,0.996803801716439,2.07841334694516,10.5447690807689,NA,500
17958,"ABC",0.824967552088491,3.88843473264117,0.80637515,3.8008006,5.61425632610032,1.76923076923077,0.996669188146409,2.30567646938161,2.30567561584712,48.188,500
17958,"ABC-SMC",1.52752770448865,7.19990957967784,0.80637515,3.8008006,24.6161858117297,13.5865384615385,0.83744192176208,89.4313961049828,89.4313945245599,32.121,500
17958,"NelderMead",10.0005,47.136752767225,0.80637515,3.8008006,31.6948496953037,25.510989010989,0.428424256718694,1140.1795863873,1140.17957604051,14.767,500
17958,"DE",0.77856056688449,3.66969821064394,0.80637515,3.8008006,5.94941843168203,1.11813186813187,0.998517469047029,3.44933535160532,3.44933615712585,33.866,500
17966,"BiLSTM",0.446447134017944,1.99711942672729,0.4237689,1.8003631,13.9421270232415,1.29945054945055,0.993591719620348,5.35155694954121,10.9287024782554,NA,500
17966,"ABC",0.47241298726466,2.00702519063734,0.4237689,1.8003631,13.107046155773,1.56181318681319,0.992801010053412,11.4789186428404,11.4789117060519,30.262,500
17966,"ABC-SMC",1.3284257934565,5.64375684673103,0.4237689,1.8003631,35.7968084295146,7.90521978021978,0.903679449405489,213.478830904414,213.478811398158,23.413,500
17966,"NelderMead",10.0005,42.4866715353958,0.4237689,1.8003631,41.6921277943763,11.4684065934066,0.747983660931424,2259.89474451759,2259.89459767287,7.989,500
17966,"DE",0.410303606967451,1.74315630008642,0.4237689,1.8003631,12.6449540121853,1.19093406593407,0.99423246203056,3.1775085506627,3.17751457545333,29.913,500
18005,"BiLSTM",0.157094553112984,1.87946248054504,0.2046614,2.3728473,35.7852302526586,4.0521978021978,0.977750619118858,23.2417284778743,20.7929443860528,NA,500
18005,"ABC",0.21501247178329,2.49285775979624,0.2046614,2.3728473,27.0807887011656,2.17582417582418,0.986752835952279,5.05765707812491,5.05765625104661,50.661,500
18005,"ABC-SMC",1.35917858990573,15.7583365592411,0.2046614,2.3728473,79.7972385705171,16.8186813186813,0.656415440051421,564.110863067355,564.110857839067,45.362,500
18005,"NelderMead",10.0005,115.945944065835,0.2046614,2.3728473,84.6448141584308,19.8200549450549,0.534107704290062,4786.36352531547,4786.36348684702,17.882,500
18005,"DE",0.208807118227106,2.42091279941086,0.2046614,2.3728473,28.7436328392033,2.12087912087912,0.987375382243157,2.02564735074911,2.02564654754066,60.085,500
18085,"BiLSTM",0.429225832223892,1.94565510749817,0.3502094,1.4854034,38.0177509076203,3.31456043956044,0.977562450656149,22.5626245965677,30.9849639160762,NA,500
18085,"ABC",0.400564015066546,1.69898116470975,0.3502094,1.4854034,35.7401978286066,2.78021978021978,0.979443174152772,14.3784304666139,14.3784351584057,58.067,500
18085,"ABC-SMC",1.27386788128754,5.40307530190073,0.3502094,1.4854034,85.9157839886703,11.6730769230769,0.89102270625262,263.744628581511,263.744643502279,42.948,500
