sim_idx,mean_time_sec,median_time_sec,n_windows
16972,0.020106997417506614,0.010881207010243088,19
18366,0.020133566524906967,0.011060866992920637,19
15683,0.02019168979083923,0.011061364028137177,19
11037,0.020118634786309774,0.010951025993563235,19
5746,0.020136387108849657,0.011049925989937037,19
11584,0.020103217742871493,0.01105977303814143,19
6270,0.02011516636335536,0.010975137003697455,19
8851,0.020093399626938135,0.01107178401434794,19
18408,0.02008567347289308,0.01097200601361692,19
6600,0.02010257794570766,0.011049313994590193,19
11378,0.02011082357861788,0.01096639595925808,19
17189,0.020132875835866128,0.010986097971908748,19
11605,0.020093412622564324,0.010999936959706247,19
6909,0.020110557845328003,0.01098145596915856,19
738,0.020128741842008344,0.011029347020667046,19
1994,0.02013576820823609,0.011075349000748247,19
119,0.020130843144694443,0.011013193987309933,19
14926,0.0201223727903868,0.01104522100649774,19
17609,0.02011577088667668,0.011026038031559438,19
17436,0.020114452464775622,0.010989308007992804,19
18553,0.02011171637078453,0.010960345971398056,19
7293,0.020099199217695155,0.011018760036677122,19
3405,0.02007111584412326,0.011119142000097781,19
10537,0.02011080037214254,0.010992319963406771,19
18466,0.020148357633795393,0.011023937026038766,19
8626,0.020161515212078627,0.011039889010135084,19
3481,0.020163373788818717,0.011083782010246068,19
17818,0.02012265683764494,0.011015269032213837,19
127,0.020117155634675567,0.011022346967365593,19
13426,0.020167093365575726,0.011078565963543952,19
10610,0.020141349431421412,0.011064224992878735,19
15273,0.0201604397428271,0.011065965984016657,19
19580,0.020136817315544345,0.010997697012498975,19
19285,0.020162740431260318,0.011198358028195798,19
12822,0.020176128530262138,0.011191391968168318,19
3073,0.020134338104215107,0.010972463001962751,19
2380,0.020141929945614385,0.011042051017284393,19
2483,0.020152839522588215,0.01105445099528879,19
3461,0.020175693253373827,0.011070441047195345,19
15231,0.0201454329500465,0.010961135965771973,19
7458,0.020095704582911964,0.0109735659789294,19
15884,0.020105504942445184,0.011072352004703134,19
6885,0.020130054051007488,0.011154200008604676,19
15097,0.020145321316943552,0.010949861025437713,19
18684,0.020103068323805928,0.011011413007508963,19
14970,0.02010607821131615,0.01097883703187108,19
803,0.020113624534324595,0.010989214002620429,19
474,0.020092604105899994,0.011006507033016533,19
8608,0.0200794377903405,0.010934713005553931,19
6482,0.02010253720647214,0.011020804988220334,19
18287,0.02012068136460393,0.010958887985907495,19
5557,0.020134597109924806,0.01103886595228687,19
13948,0.020096058258786798,0.011013185954652727,19
8891,0.020097196626011282,0.01101113500772044,19
12521,0.02010183525884426,0.01102959003765136,19
4448,0.020098274947438193,0.011028574022930115,19
484,0.02011679779848476,0.01098378503229469,19
10422,0.020089741689030473,0.011019812023732811,19
19411,0.02008964131145101,0.010965600027702749,19
14900,0.020146437850168075,0.011064295016694814,19
11226,0.020108890373529375,0.01099406398134306,19
19132,0.020075965580824567,0.011001592967659235,19
7920,0.02007715120654259,0.011047171952668577,19
7911,0.02016472626526497,0.010932162986136973,19
2766,0.020139421256700235,0.011053698952309787,19
14865,0.020125519582315496,0.01103142200736329,19
16506,0.020135442266779904,0.010958219994790852,19
11688,0.0201025085346038,0.011154860025271773,19
4037,0.020098653530064774,0.01101373799610883,19
856,0.02015739133716316,0.011025221028830856,19
16136,0.02008581499716169,0.011036548006813973,19
8830,0.020131234631040378,0.011116063047666103,19
8803,0.020138213352765888,0.01105335500324145,19
11838,0.020115923629706038,0.010947424976620823,19
3826,0.0201450390588051,0.01101970300078392,19
18127,0.020046517154888102,0.010971678013447672,19
5995,0.020108484996997408,0.011058912961743772,19
503,0.02012160268465155,0.010999324964359403,19
2959,0.020112635371716397,0.011003759049344808,19
7988,0.020145676990260222,0.011093479988630861,19
9640,0.020113195580626398,0.011035614996217191,19
8109,0.020110676049769512,0.011030387016944587,19
5382,0.020112235108267908,0.010972434014547616,19
13951,0.02011229562891745,0.010985266009811312,19
13138,0.02011545668785019,0.011034033028408885,19
17987,0.020089179157941162,0.010977578000165522,19
13435,0.0200836047266708,0.01104527700226754,19
7725,0.020134188688213105,0.010978806007187814,19
12033,0.020096374114999843,0.01115264801774174,19
8129,0.020110913472691255,0.01111801399383694,19
12787,0.020096869682770614,0.010970078001264483,19
8292,0.020109632787735837,0.011018191988114268,19
18321,0.020104868993114092,0.010980485996697098,19
13060,0.02012888158634795,0.011011589027475566,19
3295,0.020100322273241256,0.010929242009297013,19
8957,0.02009349006326183,0.011043787002563477,19
115,0.020038487208933618,0.01095514401094988,19
5647,0.020086522523534336,0.010963835986331105,19
